Date,bitcoin_time,bitcoin_high,bitcoin_low,bitcoin_open,bitcoin_volumefrom,bitcoin_volumeto,bitcoin_close,bitcoin_conversionType,bitcoin_top_tier_volume_quote,bitcoin_top_tier_volume_base,bitcoin_top_tier_volume_total,bitcoin_cccagg_volume_quote,bitcoin_cccagg_volume_base,bitcoin_cccagg_volume_total,bitcoin_total_volume_quote,bitcoin_total_volume_base,bitcoin_total_volume_total,bitcoin_volume,S&P 500 Utilities.csv_Open,S&P 500 Utilities.csv_High,S&P 500 Utilities.csv_Low,S&P 500 Utilities.csv_Close,S&P 500 Utilities.csv_Volume,S&P 500 Utilities.csv_Dividends,S&P 500 Utilities.csv_Stock Splits,S&P 500 Utilities.csv_Capital Gains
2022.12.20,2022.12.20,17028.68,16404.94,16442.79,78296.38,1315229591.0,16901.12,direct,581352387.9,13457357422.0,14038709810.0,302766832.7,9731764782.0,10034531614.0,26745096219.0,14622553423.0,41367649642.0,18483471811.0,66.79251227707566,67.21482683399667,66.36060498764033,66.85010528564453,7982000,0.0,0.0,0.0
2022.12.21,2022.12.21,16922.92,16737.8,16901.12,42277.5,711271059.5,16821.13,direct,486463547.2,8883503349.0,9369967065.0,241793987.5,5905600336.0,6147394155.0,25255040542.0,9616939437.0,34871979979.0,12642178624.0,67.25323461670233,67.80992077899612,67.03247723417266,67.7811279296875,8242400,0.0,0.0,0.0
2022.12.22,2022.12.22,16860.78,16571.31,16821.13,48646.01,814340454.9,16816.01,direct,676834817.4,12145537605.0,12822372422.0,288636385.7,6972503111.0,7261139665.0,18705214733.0,12778788015.0,31484002748.0,14917175074.0,67.67555177435389,67.67555177435389,66.25504346668343,67.36841583251953,7051900,0.0,0.0,0.0
2022.12.23,2022.12.23,16907.78,16763.01,16816.01,46894.6,789038908.8,16780.97,direct,689273140.7,12253202343.0,12942475484.0,239544319.3,6557744313.0,6797288633.0,18433004643.0,12838795771.0,31271800246.0,13936393878.0,67.24363467747054,68.10745677173699,67.23404194281628,68.0594711303711,5674700,0.0,0.0,0.0
2022.12.27,2022.12.27,16960.3,16606.04,16916.07,42994.72,720956171.2,16700.54,direct,633018604.2,11320773005.0,11953791609.0,265777737.7,6797275930.0,7063053668.0,18421392033.0,11755259932.0,30176651964.0,13962496988.0,68.21303037212617,68.62574493527418,67.78112301839582,68.48177337646484,6105700,0.0,0.0,0.0
2022.12.28,2022.12.28,16767.99,16471.35,16700.54,54253.61,901583901.6,16540.47,direct,598232741.7,10104728603.0,10702961345.0,287124364.7,7286925561.0,7574049926.0,19491092189.0,10540703470.0,30031795493.0,15688644396.0,68.63534553397564,68.92328133117068,67.7235305361137,67.82910919189453,7215600,0.0,0.0,0.0
2022.12.29,2022.12.29,16650.11,16487.13,16540.47,41148.04,682471478.6,16631.24,direct,550055478.2,8327236921.0,8877292399.0,276191842.7,5965582879.0,6241774556.0,18935836748.0,8743304976.0,27679141558.0,13317331715.0,68.1650319125647,68.70252520057868,68.11704627863116,68.318603515625,5777600,0.0,0.0,0.0
2022.12.30,2022.12.30,16637.25,16364.76,16631.24,53276.85,880260779.5,16599.47,direct,507835221.5,8976678484.0,9484513706.0,247647658.9,6451596987.0,6699244646.0,21505144568.0,9630542729.0,31135687463.0,13195285883.0,68.25142595258951,68.36660466869345,67.03247500592447,67.66594696044922,7350100,0.0,0.0,0.0
2023.10.10,2023.10.10,27735.72,27298.5,27598.77,18600.95,511109469.3,27395.4,direct,159762028.1,3688910328.0,3848672356.0,168757581.7,2124304243.0,2293061825.0,553600490.2,7472004397.0,8025604887.0,8892757511.0,56.81103067853709,57.616721236560736,56.81103067853709,57.58724594116211,30707200,0.0,0.0,0.0
2023.10.11,2023.10.11,27475.69,26531.55,27395.4,30496.51,821395574.2,26871.21,direct,166364229.2,5231194995.0,5397559224.0,175365009.7,3318361730.0,3493726740.0,580370305.3,9882728546.0,10463098583.0,9495709227.0,57.91148444896421,58.56979477065651,57.4988153278888,58.52066802978516,26673700,0.0,0.0,0.0
2023.10.12,2023.10.12,26937.98,26549.78,26871.21,16400.37,438531983.5,26756.23,direct,156654248.3,3309089053.0,3465743301.0,166124348.4,1954986755.0,2121111103.0,681325724.4,6965466747.0,7646792472.0,7894478906.0,58.22590581422845,58.56980053040661,57.0959756705499,57.61672592163086,27543300,0.0,0.0,0.0
2023.10.13,2023.10.13,27110.91,26674.97,26756.23,18507.04,496779424.6,26862.9,direct,139758266.7,3500593952.0,3640352219.0,150730955.5,2090571614.0,2241302569.0,641654751.0,12107937482.0,12749592233.0,7752126037.0,57.999916473898,58.6385753759562,57.8525362452055,58.26520538330078,19784400,0.0,0.0,0.0
2023.10.16,2023.10.16,30009.15,27131.48,27177.41,66720.48,1884462992.0,28518.37,direct,377804806.5,10233640261.0,10611445067.0,389456557.0,7874558202.0,8264014474.0,1382596529.0,17878266823.0,19260863352.0,19312009623.0,58.38311189931554,59.080725160649166,57.931139855392026,58.86456298828125,19777400,0.0,0.0,0.0
2023.10.17,2023.10.17,28628.83,28094.14,28518.37,26038.83,739741149.3,28409.46,direct,209627155.3,4922945492.0,5132572647.0,220332692.1,3461038147.0,3681370839.0,1111456201.0,9888006872.0,10999462790.0,12542566360.0,58.36346074717634,59.08072166526242,58.27503111354216,58.70735168457031,18480200,0.0,0.0,0.0
2023.10.18,2023.10.18,28988.79,28156.7,28409.46,23999.55,682875511.7,28328.07,direct,169816581.5,4371585496.0,4541402078.0,181067357.8,3178679987.0,3359747345.0,1196500058.0,8365648469.0,9562148527.0,14737783798.0,58.64839841703822,59.00211695803393,57.82305640409162,58.19642639160156,23363500,0.0,0.0,0.0
2023.10.19,2023.10.19,28927.17,28135.5,28328.07,25550.36,730081363.3,28733.78,direct,265351860.9,5016073502.0,5281425363.0,249566671.5,3555863605.0,3805430276.0,1947636811.0,9526223582.0,11473860393.0,16090239545.0,58.009747383511495,58.55014908249953,57.57742302581671,57.61672592163086,19681900,0.0,0.0,0.0
2023.10.20,2023.10.20,30243.12,28596.96,28733.78,42016.08,1241026953.0,29684.37,direct,320528858.8,7763952614.0,8084481176.0,320042628.8,5969610814.0,6289653443.0,1462577704.0,14352636010.0,15815213714.0,18703606513.0,57.47916795948729,58.039221091037,57.007544467031245,57.01736831665039,20022000,0.0,0.0,0.0
2023.10.23,2023.10.23,34739.17,29898.26,30001.44,73249.41,2308556876.0,33084.08,direct,671722618.3,14420895566.0,15092618184.0,675023747.8,10958034208.0,11633057955.0,2993166344.0,25731701018.0,28724867361.0,29522287648.0,56.49661629595686,57.35143361478444,56.044644265140455,56.535919189453125,20520600,0.0,0.0,0.0
2023.10.24,2023.10.24,35183.22,32857.8,33084.08,75112.67,2559949344.0,33923.52,direct,810503453.7,15211580809.0,16022083924.0,777642079.1,12288764250.0,13066405989.0,3014674328.0,29114913621.0,32129587949.0,32156426542.0,57.390733441172735,58.22589926861878,57.21387417802157,57.99008941650391,23597200,0.0,0.0,0.0
2023.10.25,2023.10.25,35136.87,33698.9,33923.52,43002.87,1481128343.0,34503.4,direct,451724378.4,9041130852.0,9492855231.0,443484621.4,6595863508.0,7039348130.0,1808567133.0,16757403947.0,18565971080.0,20041129098.0,57.89183432689784,58.43223973323124,57.65602446607069,58.3143310546875,20654700,0.0,0.0,0.0
2023.10.26,2023.10.26,34836.51,33746.16,34503.4,36463.09,1248469957.0,34157.06,direct,506701881.9,7062467432.0,7569169314.0,515008878.9,4984334140.0,5499342678.0,3600178376.0,12743913352.0,16344091727.0,18663649510.0,58.47153881235904,59.3361837133924,58.45189111408728,58.81543350219727,23587300,0.0,0.0,0.0
2023.10.27,2023.10.27,34246.78,33406.13,34157.06,30792.41,1044635721.0,33907.7,direct,296938884.0,5641787595.0,5938726818.0,312386214.9,4126114422.0,4438500637.0,3287421026.0,10523439153.0,13810860179.0,14195640350.0,58.559967900029584,58.89403498948089,57.528291336413226,57.70515060424805,20251200,0.0,0.0,0.0
2023.10.30,2023.10.30,34862.12,34090.22,34535.38,23948.89,825552244.8,34494.56,direct,321380641.3,5510825725.0,5832206021.0,338736234.3,4021770768.0,4360506657.0,1632219454.0,10752021961.0,12384241071.0,15390707238.0,57.95078999958385,58.53049456397365,57.50864181519666,58.14730072021485,14269600,0.0,0.0,0.0
2023.10.31,2023.10.31,34726.05,34058.4,34494.56,21982.74,756326173.7,34657.73,direct,368817165.3,5366231704.0,5735048869.0,379014509.2,3725194080.0,4104208590.0,1952338553.0,10307977264.0,12260315817.0,17549058382.0,58.38311044304673,58.707353693510896,57.9704413040526,58.648399353027344,10682300,0.0,0.0,0.0
2023.11.10,2023.11.10,37536.44,36342.27,36704.14,32545.3,1206040827.0,37321.51,direct,903123440.1,7210072726.0,8113195793.0,906478643.8,5281582598.0,6188061615.0,2140300520.0,13179428053.0,15319728573.0,29282062631.0,59.21827972090536,59.43444188661943,58.87438502562114,59.26740646362305,14015100,0.0,0.0,0.0
2023.11.13,2023.11.13,37429.52,36358.0,37079.76,24368.53,897671274.6,36482.51,direct,768894436.0,6014400070.0,6783294871.0,658718715.1,4228337137.0,4887056217.0,3341110950.0,10801508802.0,14142619753.0,22622801532.0,59.13967157749717,59.27723169900759,58.471537408395385,58.559967041015625,15579800,0.0,0.0,0.0
2023.11.14,2023.11.14,36752.31,34788.17,36482.51,33896.65,1219819361.0,35551.21,direct,650249762.0,8062659982.0,8712909389.0,651818992.4,5999331391.0,6651150028.0,1643663267.0,14094561259.0,15738224525.0,25457275108.0,59.87658478586719,60.94756424145963,59.75867985673805,60.8984375,28659100,0.0,0.0,0.0
2023.11.15,2023.11.15,37977.31,35374.22,35551.21,39005.98,1436101058.0,37884.19,direct,617779380.5,9400945837.0,10018725218.0,627125789.1,7415733209.0,8042858619.0,1300649482.0,16721734447.0,18022383929.0,26930814460.0,60.73140529125058,61.59604642804253,60.57419747109476,60.71175384521485,24831400,0.0,0.0,0.0
2023.11.16,2023.11.16,37951.14,35512.38,37884.19,38917.77,1428319261.0,36162.42,direct,670656669.4,8638699480.0,9309356150.0,680563725.9,6438406438.0,7118970164.0,1791770162.0,15300131134.0,17091901296.0,27849117569.0,61.21285475581675,61.52727040719814,60.98686874064451,61.03599548339844,17325200,0.0,0.0,0.0
2023.11.17,2023.11.17,36780.63,35873.7,36162.42,28253.69,1027029255.0,36626.32,direct,541413558.6,7000722207.0,7542135766.0,549344988.2,5296614911.0,5845960265.0,1622767565.0,13066719851.0,14689487417.0,23330649755.0,61.37006130408097,61.43883949213088,60.86896254141301,61.20302963256836,11939500,0.0,0.0,0.0
2023.11.20,2023.11.20,37770.11,36767.05,37388.64,31117.45,1162294169.0,37476.66,direct,460057481.9,6901538682.0,7361596164.0,469287983.3,5312361152.0,5781649135.0,1116904531.0,12264183768.0,13381088299.0,21349104792.0,60.91808868059508,61.25215576844613,60.21065161264461,61.01634216308594,14158300,0.0,0.0,0.0
2023.11.21,2023.11.21,37665.29,35753.93,37476.66,42793.3,1579350548.0,35758.72,direct,581329153.5,9348146137.0,9929475291.0,591075550.2,7231632199.0,7822707749.0,1464850959.0,15701813793.0,17166664752.0,26723328925.0,60.967218026482,61.27180983222458,60.57420033159797,61.14407730102539,10144200,0.0,0.0,0.0
2023.11.22,2023.11.22,37866.63,35656.41,35758.72,36262.61,1335151413.0,37424.2,direct,471938996.8,8414439539.0,8886378910.0,481811875.0,6461476748.0,6943288623.0,1379052205.0,15442632444.0,16821684649.0,23006662051.0,61.36024073209542,61.458494220805605,60.859138194534594,61.4388427734375,8959800,0.0,0.0,0.0
2023.11.24,2023.11.24,38432.07,37262.39,37299.18,34951.5,1322597275.0,37737.05,direct,391818884.3,8026449019.0,8418267903.0,400787094.3,6281590471.0,6682377566.0,1111062151.0,14504055539.0,15615118067.0,21438029036.0,61.42901858294466,61.60587786014586,61.19320496396629,61.59605026245117,4899300,0.0,0.0,0.0
2023.11.27,2023.11.27,37568.17,36727.3,37460.21,24674.21,914744666.5,37246.29,direct,350111028.9,6343081178.0,6693192207.0,358756265.3,4644235058.0,5002991323.0,852942275.8,11675280913.0,12528223188.0,21057163234.0,61.64517867749475,61.82203420060638,61.20303049939018,61.69430541992188,12416600,0.0,0.0,0.0
2023.11.28,2023.11.28,38410.41,36879.99,37246.29,33506.06,1265755538.0,37836.63,direct,306138065.2,7306097744.0,7612236188.0,315793973.1,5407379221.0,5723172816.0,783666983.4,13130925099.0,13914591704.0,19284364342.0,61.70413267066386,62.34279160181392,61.45849519685697,61.89081954956055,14707600,0.0,0.0,0.0
2023.11.29,2023.11.29,38456.97,37589.12,37836.63,27433.75,1041457987.0,37861.9,direct,291639614.4,6501249433.0,6792889047.0,301622282.9,4763510138.0,5065132421.0,742879631.7,11691279553.0,12434159185.0,18065637857.0,61.910466402382895,62.156103872830286,61.18338158881161,61.39954376220703,17903200,0.0,0.0,0.0
2023.11.30,2023.11.30,38149.78,37505.7,37861.9,16874.61,637264648.3,37729.58,direct,250362928.6,4789993540.0,5040356469.0,259307102.8,3303635227.0,3562942330.0,694377831.4,8635635312.0,9330013144.0,14981267352.0,61.57639961440204,61.743435044206855,61.15390661130482,61.66482925415039,15241800,0.0,0.0,0.0
2023.12.11,2023.12.11,43808.9,40180.77,43791.67,58689.61,2446801857.0,41235.58,direct,772871053.5,14601685470.0,15374556523.0,751946470.8,12027506555.0,12779453026.0,1502907824.0,26373012273.0,27875920509.0,40613775081.0,61.97924834677762,62.78493895005169,61.97924834677762,62.70633316040039,11224400,0.0,0.0,0.0
2023.12.12,2023.12.12,42080.61,40648.18,41235.58,31480.37,1305859571.0,41472.94,direct,611510205.7,8990225650.0,9601735855.0,616442997.2,6987289183.0,7603732180.0,1187833940.0,15743267373.0,16931101313.0,28900088944.0,62.79476146601077,62.82423676243881,61.9694194328531,62.450870513916016,10884100,0.0,0.0,0.0
2023.12.13,2023.12.13,43461.75,40579.83,41472.94,36203.68,1517574126.0,42887.55,direct,559040072.0,10049764967.0,10608805039.0,564651050.2,7754667321.0,8319318371.0,1224433548.0,17882995847.0,19107429395.0,29582987534.0,62.51964380156884,64.8089828491211,62.18557672510409,64.8089828491211,21726000,0.0,0.0,0.0
2023.12.14,2023.12.14,43416.91,41433.23,42887.55,34166.34,1460749071.0,43030.6,direct,596164005.3,9452985445.0,10049149450.0,596385612.8,7302709356.0,7899094969.0,1211214571.0,16545990335.0,17757204906.0,27581841340.0,65.2020079696258,65.5360713169569,63.83626429198794,63.963993072509766,32484100,0.0,0.0,0.0
2023.12.15,2023.12.15,43091.28,41662.1,43030.6,25157.34,1065004798.0,41939.16,direct,498927539.4,6967385363.0,7466312903.0,504290719.2,5265347463.0,5769638183.0,1058148912.0,12242309215.0,13300458127.0,23123250649.0,63.32533371098828,63.64957695484068,62.39191436854566,62.85371398925781,26563700,0.0,0.0,0.0
2023.12.18,2023.12.18,42744.41,40512.69,41349.42,32860.71,1362661202.0,42650.27,direct,626244150.5,9794987223.0,10421231374.0,634189042.8,7668668675.0,8302857718.0,1285878771.0,16678695592.0,17964574363.0,27548096856.0,63.02926111477022,63.386311826709374,62.58294772484628,62.71188354492188,16253500,0.597,0.0,0.0
2023.12.19,2023.12.19,43454.44,41796.54,42650.27,30940.15,1318306822.0,42268.08,direct,494886938.4,8772757757.0,9267644272.0,506563495.5,6567432095.0,7073996013.0,1355300624.0,15115913306.0,16471213930.0,24676023527.0,62.930083177904194,63.14827789646058,62.66229513912036,63.06893539428711,12688900,0.0,0.0,0.0
2023.12.20,2023.12.20,44303.12,42195.52,42268.08,41481.09,1805958610.0,43669.91,direct,702479412.7,10732129738.0,11434609150.0,712222169.6,8244023078.0,8956244811.0,1930701745.0,18087624302.0,20018326047.0,29932072064.0,62.98958920073383,63.168114560183966,61.77958861088632,61.78950500488281,18325900,0.0,0.0,0.0
2023.12.21,2023.12.21,44245.16,43306.15,43669.91,29872.95,1306652594.0,43875.01,direct,714705046.7,8538487616.0,9253193101.0,719793231.6,6340665515.0,7060458747.0,1520889928.0,14384362797.0,15905253164.0,28054093819.0,61.99778060133928,62.32507834040707,61.462208329997694,61.89860153198242,15876800,0.0,0.0,0.0
2023.12.22,2023.12.22,44417.78,43426.51,43875.01,24740.39,1084076407.0,44008.04,direct,892343105.6,7110172625.0,8002515291.0,899163911.8,5544921943.0,6444085855.0,1640081073.0,12661341510.0,14301422583.0,31070169570.0,62.12671675865614,62.721802528374766,61.98786454742015,62.10688018798828,13223700,0.0,0.0,0.0
2023.12.26,2023.12.26,43604.51,41616.59,43593.79,30529.57,1297798885.0,42517.32,direct,786552987.9,7843786947.0,8630339935.0,775285047.8,6347229154.0,7122514202.0,1281522195.0,14654612203.0,15936134398.0,32690214022.0,62.00770210980928,62.72180353151703,61.98786553882417,62.483768463134766,9537500,0.0,0.0,0.0
2023.12.27,2023.12.27,43694.83,42121.77,42517.32,27420.29,1178861473.0,43469.34,direct,836096675.4,7129947647.0,7966044322.0,841923305.7,5647391465.0,6489314771.0,1493719977.0,13044988097.0,14538708075.0,32094069240.0,62.36475311070188,62.56311503803645,62.12671804121258,62.444095611572266,9492200,0.0,0.0,0.0
2023.12.28,2023.12.28,43817.61,42283.91,43469.34,29112.04,1249335317.0,42588.94,direct,897368556.7,7399655414.0,8297023971.0,901569103.9,5785112106.0,6686681209.0,1591907287.0,14051210969.0,15643118682.0,34367892143.0,62.24573225903898,62.979670238340674,62.24573225903898,62.89040756225586,8673200,0.0,0.0,0.0
2023.12.29,2023.12.29,43134.59,41296.86,42588.94,34268.41,1450476731.0,42073.59,direct,636362207.3,8729083871.0,9365446499.0,640732811.8,6912491829.0,7553224641.0,1188581863.0,16551877368.0,17740459231.0,30054703127.0,62.751555961380056,62.939997708973735,62.39450525356968,62.811065673828125,11239000,0.0,0.0,0.0
