Date,bitcoin_time,bitcoin_high,bitcoin_low,bitcoin_open,bitcoin_volumefrom,bitcoin_volumeto,bitcoin_close,bitcoin_conversionType,bitcoin_top_tier_volume_quote,bitcoin_top_tier_volume_base,bitcoin_top_tier_volume_total,bitcoin_cccagg_volume_quote,bitcoin_cccagg_volume_base,bitcoin_cccagg_volume_total,bitcoin_total_volume_quote,bitcoin_total_volume_base,bitcoin_total_volume_total,bitcoin_volume,S&P 500 Healthcare.csv_Open,S&P 500 Healthcare.csv_High,S&P 500 Healthcare.csv_Low,S&P 500 Healthcare.csv_Close,S&P 500 Healthcare.csv_Volume,S&P 500 Healthcare.csv_Dividends,S&P 500 Healthcare.csv_Stock Splits,S&P 500 Healthcare.csv_Capital Gains
2020.10.12,2020.10.12,11725.28,11223.99,11375.51,41705.77,478557074.7,11539.76,direct,1218374092.0,4008883775.0,5227257867.0,1144406539.0,3134813193.0,4279219731.0,4000270152.0,11815969118.0,15816239269.0,10015678971.0,103.08576396467646,103.72975433617768,102.74482746062438,103.32252502441406,5065000,0.0,0.0,0.0
2020.10.13,2020.10.13,11561.69,11314.56,11539.76,33529.75,383360256.7,11427.29,direct,1037238772.0,3578866332.0,4616105104.0,1005567809.0,2863413989.0,3868981685.0,3519746218.0,10645725871.0,14165471975.0,8992243746.0,102.70694438655386,103.24675931144134,102.27130490553712,102.5364761352539,6773600,0.0,0.0,0.0
2020.10.14,2020.10.14,11550.25,11298.88,11427.29,22758.2,259711904.0,11429.3,direct,962829490.8,3216973183.0,4179802674.0,925116343.8,2583374394.0,3508490738.0,3311844145.0,9789351460.0,13101195491.0,8604468271.0,102.49860208734754,102.92476910857808,101.61785064814676,101.9398422241211,5999900,0.0,0.0,0.0
2020.10.15,2020.10.15,11607.59,11269.05,11429.3,33044.49,377801262.9,11508.31,direct,1004355417.0,3742122523.0,4746477940.0,972794222.0,3018840200.0,3991634422.0,3539951092.0,10707816354.0,14247767446.0,8786205819.0,100.68028694017212,101.39057023374016,100.50981866070076,101.20116424560548,6197700,0.0,0.0,0.0
2020.10.16,2020.10.16,11545.35,11224.89,11508.31,29300.16,332320579.3,11326.25,direct,1051197191.0,3819661379.0,4870858570.0,953056707.0,2840605265.0,3793661859.0,3601153212.0,10733948513.0,14335101725.0,8616141371.0,101.53262409645876,102.96266309088072,101.49474145533912,102.20502471923828,7462100,0.0,0.0,0.0
2020.10.19,2020.10.19,11821.95,11417.11,11513.33,39224.67,456404609.8,11756.88,direct,886623002.3,3581644140.0,4468267142.0,848121924.4,2939665351.0,3787787275.0,3200072130.0,10643159105.0,13843231235.0,7788245105.0,102.47018736774332,102.78271371167702,100.24463477302108,100.5855712890625,8308500,0.0,0.0,0.0
2020.10.20,2020.10.20,12047.73,11688.39,11756.88,48504.61,576128149.7,11921.78,direct,1205221381.0,4679720323.0,5884941704.0,1137421622.0,3765911595.0,4903333217.0,4123805576.0,13659304089.0,17783109665.0,9825603346.0,100.94545115155664,101.55156616700948,100.54769426907572,100.7181625366211,7421100,0.0,0.0,0.0
2020.10.21,2020.10.21,13236.39,11900.51,11921.78,103080.18,1296152946.0,12813.11,direct,1561954242.0,9277025934.0,10838980176.0,1420796309.0,7117137663.0,8537933973.0,4905673166.0,24175189620.0,29080862786.0,15612901897.0,100.70867684627387,100.99279299666732,99.97945599081238,100.21621704101562,5474300,0.0,0.0,0.0
2020.10.22,2020.10.22,13197.69,12700.74,12813.11,57124.85,739591002.3,12990.25,direct,1406915781.0,6289560659.0,7696476440.0,1343224066.0,5013066208.0,6356290144.0,4472324059.0,17596066935.0,22068390864.0,13148276131.0,100.35828734983863,101.91143945047052,100.34881488357114,101.73149871826172,6127100,0.0,0.0,0.0
2020.10.23,2020.10.23,13031.82,12732.62,12990.25,32269.84,416662855.5,12937.2,direct,1049659981.0,4080154447.0,5129814428.0,989426576.9,3297126536.0,4286552984.0,3627974985.0,12455023829.0,16082998814.0,9568457653.0,102.24290667526463,102.84901447836728,101.53262341612484,102.11032104492188,5697900,0.0,0.0,0.0
2020.10.26,2020.10.26,13241.79,12797.05,13041.21,35322.99,460984686.3,13069.43,direct,1217884506.0,4453734355.0,5671618730.0,1128656109.0,3599712713.0,4728368822.0,3967479285.0,13465168812.0,17432648096.0,10431690199.0,101.28638080913622,101.40950118728794,100.00787250204618,100.97386169433594,8135500,0.0,0.0,0.0
2020.10.27,2020.10.27,13783.14,13060.64,13069.43,44978.37,603406480.4,13646.02,direct,1212904927.0,6192612319.0,7405517110.0,919385996.3,3805909502.0,4725295499.0,3665815504.0,16633720420.0,20299535924.0,8922545017.0,100.60453824793804,101.1064706660702,100.2257190110196,100.28253936767578,6893100,0.0,0.0,0.0
2020.10.28,2020.10.28,13855.57,12906.15,13646.02,32501.89,434942187.8,13285.97,direct,1249050178.0,7093069554.0,8342119732.0,561858622.6,2694167792.0,3256026414.0,3110600047.0,16490890071.0,19601489984.0,5891253391.0,98.62517497469013,99.22181017457564,96.97732021402535,97.10043334960938,11431700,0.0,0.0,0.0
2020.10.29,2020.10.29,13643.6,12985.56,13285.97,41497.54,555737562.1,13462.18,direct,1056166312.0,5268697425.0,6324863737.0,756243077.1,3407665603.0,4163908681.0,2950986725.0,14361927897.0,17312914622.0,7552865354.0,97.03415253052268,97.46032677623818,95.70828914169816,96.304931640625,15974200,0.0,0.0,0.0
2020.10.30,2020.10.30,13674.89,13132.53,13462.18,56364.21,756044940.7,13565.95,direct,1191898941.0,5824237298.0,7016136103.0,1135641353.0,4834177174.0,5969818527.0,3583322378.0,16239382677.0,19822705191.0,11281151674.0,96.18181719409336,96.75004955674564,94.99801181419214,96.27652740478516,10741700,0.0,0.0,0.0
2020.11.10,2020.11.10,15476.99,15099.11,15335.03,23031.66,352628988.8,15313.73,direct,1435522067.0,4974146514.0,6409668581.0,855043186.5,2415954993.0,3270998180.0,3698354921.0,12648890601.0,16347245521.0,7037455402.0,105.557557612811,105.7564360502768,104.24116660384117,105.37761688232422,12526500,0.0,0.0,0.0
2020.11.11,2020.11.11,15983.03,15288.76,15313.73,45852.83,717920492.2,15707.08,direct,1378853871.0,5575343336.0,6954197207.0,1345300250.0,4804788861.0,6150089111.0,4148423601.0,15226758750.0,19375182194.0,12475114412.0,106.22049498848492,106.22049498848492,104.7336284614789,105.24503326416016,9935400,0.0,0.0,0.0
2020.11.12,2020.11.12,16348.99,15476.25,15707.08,67322.57,1074746062.0,16306.53,direct,1348855452.0,7927595018.0,9276450633.0,1293685569.0,6410745780.0,7704431349.0,4091014696.0,21650702668.0,25741717365.0,13325268922.0,105.04614882296896,105.46285061439912,104.1559321213332,104.85674285888672,7856300,0.0,0.0,0.0
2020.11.13,2020.11.13,16482.62,15975.8,16306.53,42676.28,694320640.2,16332.85,direct,1344522335.0,5731010054.0,7075532389.0,1382856678.0,4789613816.0,6172470493.0,4143210081.0,16657861792.0,20801072037.0,12499592170.0,105.37762369404962,106.5898465549322,105.18821771051724,106.1826171875,6576100,0.0,0.0,0.0
2020.11.16,2020.11.16,16876.48,15877.77,15964.7,41641.22,685608661.4,16721.46,direct,1246231017.0,6069607053.0,7315837903.0,1348796105.0,5254607607.0,6603403712.0,4258691496.0,17742460810.0,22001152306.0,13049700613.0,107.02548758365973,107.19595586135624,105.47233537592469,106.00267791748048,7586000,0.0,0.0,0.0
2020.11.17,2020.11.17,17857.37,16563.5,16721.46,62123.13,1072294335.0,17681.54,direct,1816293761.0,8803371067.0,10619664828.0,1814833442.0,7325070199.0,9139903641.0,5543298938.0,24808894335.0,30352193273.0,17633008770.0,105.46287091276152,105.69963202612074,104.80940792776984,105.31134033203124,8898100,0.0,0.0,0.0
2020.11.18,2020.11.18,18466.1,17260.91,17681.54,80691.42,1441862086.0,17786.27,direct,1965843677.0,12720550169.0,14686393668.0,1744715875.0,9537799957.0,11282515655.0,5558972940.0,32596111943.0,38155084883.0,20555852274.0,105.53862182162808,105.57650446164848,103.32253434537137,103.35094451904295,9849900,0.0,0.0,0.0
2020.11.19,2020.11.19,18172.87,17365.08,17786.27,48224.86,859856045.6,17824.64,direct,1659332100.0,7580130470.0,9239462570.0,1699709544.0,6788068172.0,8487777715.0,4938312769.0,22711127806.0,27649440575.0,16421765256.0,103.3509274146868,103.4361651469697,102.50805868350672,103.2751693725586,10410900,0.0,0.0,0.0
2020.11.20,2020.11.20,18814.87,17764.07,17824.64,51122.68,939934212.3,18672.78,direct,1922952761.0,7604588061.0,9527540821.0,2060822112.0,6681626903.0,8742449015.0,6015012952.0,22542703198.0,28557716150.0,19173253265.0,103.03842163085938,103.5214090164368,102.67854017645912,103.03842163085938,7674500,0.0,0.0,0.0
2020.11.23,2020.11.23,18761.66,18010.51,18430.59,48994.17,902518528.8,18385.74,direct,3328027250.0,7404242334.0,10732269584.0,3500392644.0,6549242728.0,10049635372.0,9835582152.0,22018791090.0,31854373241.0,28218393303.0,103.54982282107498,103.60665039371663,102.1292563364044,102.77324676513672,7747700,0.0,0.0,0.0
2020.11.24,2020.11.24,19419.49,18117.78,18385.74,74142.3,1403472685.0,19157.16,direct,5607964911.0,10688927269.0,16296892180.0,5458408986.0,8966284791.0,14424693776.0,14864282399.0,28589654586.0,43453937176.0,40434005156.0,103.27520253088746,103.77713494483731,102.7259150032014,103.0763168334961,9615900,0.0,0.0,0.0
2020.11.25,2020.11.25,19488.81,18519.89,19157.16,59989.48,1141495120.0,18725.76,direct,3818929435.0,8094161073.0,11913090508.0,3789450220.0,7407142900.0,11196593119.0,10561350175.0,23211383042.0,33772733217.0,30268581748.0,103.19941920367232,103.27518448225896,102.27131260442248,102.6974868774414,11671800,0.0,0.0,0.0
2020.11.27,2020.11.27,17479.12,16462.87,17175.86,61052.47,1034426524.0,17155.0,direct,2322910859.0,7479190582.0,9802101441.0,2273559698.0,6940783651.0,9214343521.0,6690937545.0,21656279864.0,28347217409.0,22486247685.0,103.1141815249286,103.72028930326049,102.78271746261812,103.64453125,4443900,0.0,0.0,0.0
2020.11.30,2020.11.30,19850.23,18199.03,18199.23,77985.3,1493787961.0,19686.87,direct,2375472267.0,10082744064.0,12458216331.0,2529935646.0,9694175058.0,12224110703.0,7609932037.0,28574962425.0,36184894659.0,27159825323.0,103.68240833923284,104.02333762409188,103.13312093659314,103.92863464355467,12723400,0.0,0.0,0.0
2020.12.10,2020.12.10,18554.32,17920.56,18549.92,37500.96,684802762.1,18250.47,direct,1245596220.0,5241015941.0,6486612161.0,1254375426.0,4753209348.0,6007584957.0,4209676588.0,15017719535.0,19227395941.0,13089280885.0,106.34361299604002,106.76978007167544,105.96479380360016,106.1826171875,5411000,0.0,0.0,0.0
2020.12.11,2020.12.11,18295.1,17598.13,18250.47,45166.17,809318887.8,18034.86,direct,1470994059.0,6447886089.0,7918880328.0,1446470256.0,5809972711.0,7256442967.0,4613396000.0,17883373488.0,22496769489.0,16034524766.0,105.74696958083868,106.00266836164536,105.0366863586956,105.76590728759766,5222400,0.0,0.0,0.0
2020.12.14,2020.12.14,19339.6,19001.22,19169.05,23827.71,456841099.9,19274.69,direct,1125925234.0,4883525086.0,6009450320.0,1082499550.0,4163232041.0,5245731783.0,3430200160.0,12702930090.0,16133130057.0,11390301535.0,106.5708898077466,107.10123228314777,104.90408988100454,104.97038269042967,8469300,0.0,0.0,0.0
2020.12.15,2020.12.15,19553.23,19060.06,19274.69,42331.4,819839290.0,19441.96,direct,1372922585.0,6261103380.0,7634025965.0,1294274608.0,5571560051.0,6865834658.0,4128625607.0,16288080777.0,20416706384.0,14250316651.0,105.69962031155004,106.33413829093963,105.1408603887536,106.10684967041016,5007500,0.0,0.0,0.0
2020.12.16,2020.12.16,21527.36,19299.86,19441.96,95374.74,1949841495.0,21352.13,direct,2480148546.0,13642898411.0,16123047170.0,2392537981.0,11420510002.0,13813047769.0,6972983670.0,32483739918.0,39456723588.0,27235152771.0,106.01214252360526,106.39095446784182,105.33974192959828,105.79431915283205,5355400,0.0,0.0,0.0
2020.12.17,2020.12.17,23698.98,21240.41,21352.13,140483.08,3194654468.0,22822.17,direct,3932301884.0,22869545402.0,26801847285.0,3806112172.0,18701595255.0,22507707428.0,10796307090.0,54527658796.0,65323966114.0,43533186575.0,105.96478168253032,106.9970636832142,105.9553092168247,106.93077087402344,4263700,0.0,0.0,0.0
2020.12.18,2020.12.18,23271.54,22345.87,22822.17,59658.48,1362467582.0,23135.57,direct,2576713004.0,12204390748.0,14781103751.0,2272173018.0,9012004135.0,11284177152.0,7158727680.0,28176219589.0,35334947038.0,24099069552.0,107.03493654591792,107.27169760529918,105.8700761799716,107.01599884033205,7876700,0.0,0.0,0.0
2020.12.21,2020.12.21,24077.7,22015.91,23467.06,75934.38,1750627321.0,22727.13,direct,2919380303.0,12655708476.0,15575088779.0,2473960600.0,10164107078.0,12638067451.0,7810782993.0,30477673144.0,38288456138.0,27196049890.0,105.431715260561,106.04032202293816,104.00529180089605,105.94522857666016,6129600,0.464,0.0,0.0
2020.12.22,2020.12.22,23833.23,22378.26,22727.13,49685.46,1149767379.0,23823.32,direct,2927019097.0,11115783628.0,14042802726.0,2501971760.0,8854570817.0,11356542577.0,8019270900.0,27347517307.0,35366787969.0,26412926796.0,105.75504238104776,106.00229116409406,105.02281480896676,105.62191009521484,13104100,0.0,0.0,0.0
2020.12.23,2020.12.23,24082.98,22641.37,23823.32,66161.63,1552020952.0,23239.5,direct,4087998628.0,13462351624.0,17550350019.0,3846359420.0,11003426840.0,14849786260.0,11009969689.0,32918024121.0,43927994043.0,36346271239.0,105.99279760841578,106.47778373482303,105.62192799856513,105.69800567626952,3920700,0.0,0.0,0.0
2020.12.24,2020.12.24,23778.56,22716.45,23239.5,39804.23,923848542.7,23724.2,direct,3096710574.0,9976919316.0,13073629890.0,2923740753.0,7594643334.0,10518384087.0,8802937955.0,24626076649.0,33429014604.0,26964138077.0,105.74553613001696,106.2019948864572,105.60289957034736,106.0022964477539,1674700,0.0,0.0,0.0
2020.12.28,2020.12.28,27461.63,26085.96,26249.27,52027.49,1402005894.0,27039.45,direct,3446861189.0,13181240839.0,16628102028.0,3445352929.0,9997637086.0,13442990015.0,10289838092.0,32062661642.0,42352499734.0,30055571669.0,106.55384995001296,106.79158722588969,105.98327468377612,106.26856231689452,4390100,0.0,0.0,0.0
2020.12.29,2020.12.29,27383.6,25864.25,27039.45,55477.49,1479551412.0,27360.78,direct,3012858556.0,11930633097.0,14943491380.0,2867845601.0,9438895344.0,12306740946.0,8489900644.0,29781125817.0,38271026461.0,30253426507.0,106.76306385493896,107.25756150351457,106.4112172930486,106.77257537841795,5053300,0.0,0.0,0.0
2020.12.30,2020.12.30,28990.2,27360.09,27360.78,70752.88,1993721842.0,28889.61,direct,2659562185.0,15558415686.0,18217977582.0,2606848469.0,12614545071.0,15221393540.0,7965232953.0,38983712536.0,46948945489.0,29284498323.0,106.99130023549436,107.35265833217164,106.63944640742686,106.7535629272461,3563700,0.0,0.0,0.0
2020.12.31,2020.12.31,29301.67,27957.13,28889.61,66915.03,1924969475.0,28972.4,direct,2153011185.0,14564202972.0,16717214157.0,2129210938.0,11380027276.0,13509238214.0,6388029736.0,35660430826.0,42048460562.0,25316021409.0,106.763040291778,108.04682723694032,106.41119380754202,107.87565612792967,5581200,0.0,0.0,0.0
2021.10.11,2021.10.11,57825.98,54448.68,54700.24,31803.75,1805863527.0,57498.8,direct,4787128718.0,23809683842.0,28596812560.0,3719623246.0,14742564673.0,18462187919.0,9555635299.0,40899485228.0,50455119952.0,52464967506.0,121.9279010326462,122.57200313195892,121.04346167229042,121.0819091796875,7843400,0.0,0.0,0.0
2021.10.12,2021.10.12,57646.93,54098.22,57498.8,33966.65,1913353762.0,56010.9,direct,5077066022.0,20662813646.0,25739879669.0,4003228968.0,13980981009.0,17984209977.0,10101238711.0,37572213100.0,47673452371.0,53708875535.0,121.46644796836188,121.5914280358291,120.19746754742062,120.4954833984375,13007200,0.0,0.0,0.0
2021.10.13,2021.10.13,57768.98,54279.61,56010.9,34054.43,1906230334.0,57369.0,direct,5260701158.0,23334218870.0,28594920028.0,4092820345.0,14736137522.0,18828958441.0,10354298466.0,40796392439.0,51150691479.0,58275788183.0,120.69737494348018,121.23572805900469,119.94751653105678,120.68775939941406,10609000,0.0,0.0,0.0
2021.10.14,2021.10.14,58514.76,56854.38,57369.0,28061.61,1617497365.0,57359.21,direct,4942822660.0,20431788253.0,25374610913.0,3900748639.0,13044918334.0,16945666973.0,9866351403.0,35492761791.0,45359113767.0,51148434471.0,121.93749265754812,122.89884157096748,121.93749265754812,122.4181671142578,8857900,0.0,0.0,0.0
2021.10.15,2021.10.15,62889.98,56885.66,57359.21,62053.36,3737889744.0,61684.96,direct,7440501560.0,29774515951.0,37215017511.0,5896174790.0,21497077788.0,27393252578.0,14559179113.0,54962629288.0,69521808401.0,74517552409.0,123.05266589416836,123.58141075173656,122.79310490423244,123.0238265991211,8976100,0.0,0.0,0.0
2021.10.18,2021.10.18,62662.72,59925.93,61520.54,50489.09,3113486442.0,62038.16,direct,4189950000.0,23665599495.0,27855549496.0,3283492454.0,16190073180.0,19473565633.0,44487629676.0,42531031102.0,87018661398.0,52139714734.0,122.48547739571111,122.6104501230274,121.65871668390024,122.1874542236328,11660700,0.0,0.0,0.0
2021.10.19,2021.10.19,64468.7,61410.11,62038.16,42983.11,2706420467.0,64283.97,direct,4318683888.0,25238904880.0,29557588768.0,3407704821.0,17599971941.0,21007676762.0,9381171879.0,45355534463.0,54736706342.0,49229627200.0,122.85079009319568,124.11016227581996,122.85079009319568,123.79291534423828,9487000,0.0,0.0,0.0
2021.10.20,2021.10.20,66980.66,63543.7,64283.97,45364.94,2978059286.0,66021.02,direct,5405334349.0,24291918025.0,29697252374.0,4263247287.0,16536257811.0,20799505098.0,11462425567.0,43894172858.0,55356598425.0,57481406388.0,124.5331475867326,125.7444567594659,124.41779039657597,125.56179809570312,13665700,0.0,0.0,0.0
2021.10.21,2021.10.21,66645.73,62076.16,66021.02,62097.42,3962470064.0,62283.96,direct,6628043521.0,25050923869.0,31678966767.0,5238961731.0,18541594822.0,23780557176.0,15779167908.0,46697913476.0,62477080761.0,70870021257.0,125.82135125372058,126.14820636572198,124.9080580451573,126.07129669189452,8267500,0.0,0.0,0.0
2021.10.22,2021.10.22,63731.17,60017.23,62283.96,40476.42,2504718475.0,60693.59,direct,5351337443.0,23393043602.0,28744380438.0,4225694701.0,15689456281.0,19915150982.0,10956681809.0,40970275676.0,51926958092.0,60304284320.0,125.95593202469831,126.62887329439128,125.76366518607452,126.58080291748048,8009700,0.0,0.0,0.0
2021.10.25,2021.10.25,63709.97,60658.35,60863.56,24693.91,1549308692.0,63089.04,direct,4534659130.0,16098880793.0,20633539922.0,3525178340.0,10400743051.0,13925921391.0,9341931048.0,28261740476.0,37603672156.0,50460152934.0,126.63849363638042,126.8692226662486,125.65792826473772,126.73463439941406,10629700,0.0,0.0,0.0
2021.10.26,2021.10.26,63290.04,59868.68,63089.04,28107.19,1738003095.0,60315.68,direct,5414294315.0,18686399614.0,24100693930.0,4108696281.0,11813326548.0,15922022829.0,10922692551.0,31876316959.0,42799008907.0,58812887691.0,127.02306419657128,127.72484494837444,126.3308916551406,127.35952758789062,9271600,0.0,0.0,0.0
2021.10.27,2021.10.27,61473.0,58128.18,60315.68,45852.35,2719093218.0,58464.42,direct,7088744276.0,21437416064.0,28526160339.0,5259194964.0,13691378531.0,18950573495.0,13780171369.0,37249868551.0,51030039920.0,89179045649.0,127.56139143329916,127.6959796962789,126.31163489476124,126.35008239746094,11851400,0.0,0.0,0.0
2021.10.28,2021.10.28,62252.08,58145.43,58464.42,51251.1,3090102767.0,60610.11,direct,6188100097.0,22468547196.0,28656647293.0,4622332457.0,14459482409.0,19081814866.0,12232677878.0,38775550615.0,51008228493.0,90056579153.0,126.5808168156728,127.89786020732356,126.5808168156728,127.40757751464844,9282500,0.0,0.0,0.0
2021.10.29,2021.10.29,62967.45,60269.97,60610.11,35214.62,2168021243.0,62282.5,direct,5271349767.0,19744620022.0,25015969789.0,4076460627.0,12894382099.0,16970842726.0,10817681754.0,34689652811.0,45507334564.0,67148794282.0,127.24414445038362,128.81114789407508,126.7538617789006,128.64772033691406,15415100,0.0,0.0,0.0
2021.11.10,2021.11.10,68978.64,63196.25,66939.24,50591.31,3365466815.0,64926.06,direct,8571680629.0,23806657221.0,32378337850.0,6649901716.0,16666146277.0,23316047993.0,16759750827.0,42785882685.0,59545633512.0,91173754635.0,127.97477521609484,128.8976767178936,127.9555587976357,128.3785400390625,8445400,0.0,0.0,0.0
2021.11.11,2021.11.11,65585.68,64130.37,64926.06,21475.67,1393819061.0,64820.8,direct,6241279803.0,16742712223.0,22983992675.0,4666507083.0,10657942890.0,15324449973.0,12251570037.0,28846728729.0,41098298117.0,60478025494.0,128.35931014467238,128.4458280257205,127.69597705192987,128.00360107421875,8597300,0.0,0.0,0.0
2021.11.12,2021.11.12,65466.0,62315.02,64820.8,32742.19,2090846686.0,64156.3,direct,5920936810.0,18426782583.0,24347718752.0,4592715988.0,12561489816.0,17154205804.0,12099217370.0,32567919194.0,44667136564.0,65885740849.0,128.8207659567869,128.93612314266127,127.92671842821716,128.6381072998047,8317600,0.0,0.0,0.0
2021.11.15,2021.11.15,66335.42,63442.58,65509.06,25263.23,1639253321.0,63614.06,direct,4826448351.0,17291287526.0,22117735877.0,3678966486.0,10740959854.0,14419926341.0,9863201604.0,29175723468.0,39038925072.0,14419080274.0,128.93613205073723,129.0034335264948,127.71522929849132,127.84019470214844,6268900,0.0,0.0,0.0
2021.11.16,2021.11.16,63614.53,58745.71,63614.06,61509.16,3740808476.0,60108.9,direct,6144795799.0,25070629955.0,31215425753.0,2054940000000.0,17933825122.0,2072880000000.0,7249062412.0,26905682541.0,34154744351.0,22782186755.0,127.81134764506186,129.07071249815615,127.59024148060804,128.3785400390625,6150900,0.0,0.0,0.0
2021.11.17,2021.11.17,60837.09,58566.05,60108.9,43164.9,2582737931.0,60365.6,direct,5339533508.0,21643409182.0,26982942690.0,4034578339.0,14088483507.0,18123061846.0,6599928602.0,22906958378.0,29506886980.0,59874952629.0,128.52275549570214,129.06110861102113,127.96517129225826,128.5612030029297,8229000,0.0,0.0,0.0
2021.11.18,2021.11.18,60964.37,56535.61,60365.6,63523.43,3718546725.0,56930.68,direct,5968069942.0,21338465993.0,27306535934.0,4760431877.0,14855981812.0,19616413121.0,12089522522.0,38473211564.0,50562734086.0,72343306660.0,128.69577080895297,128.93610803070362,128.16704065631745,128.6092529296875,9029300,0.0,0.0,0.0
2021.11.19,2021.11.19,58403.92,55655.03,56930.68,36833.38,2107344591.0,58136.22,direct,5655423462.0,20528544013.0,26183967475.0,4307481716.0,13105614937.0,17413096653.0,11294646104.0,35726165828.0,47020811350.0,61630927711.0,128.99379807761574,129.42641685041977,127.71521685304144,127.83057403564452,10166100,0.0,0.0,0.0
2021.11.22,2021.11.22,59391.98,55673.01,58700.83,41371.1,2371226089.0,56303.06,direct,5026744516.0,17825438442.0,22852182958.0,4056715423.0,12496230509.0,16552945933.0,10296923758.0,31785130743.0,42082054500.0,59657192059.0,128.0132275343978,128.4554398292563,127.09032610365986,127.25375366210938,11146200,0.0,0.0,0.0
