time,high,low,open,volumefrom,volumeto,close,conversionType,top_tier_volume_quote,top_tier_volume_base,top_tier_volume_total,cccagg_volume_quote,cccagg_volume_base,cccagg_volume_total,total_volume_quote,total_volume_base,total_volume_total,volume
2022.4.11,42422.86,39229.4,42153.77,34885.37,1423397891,39536.71,direct,2919166493,15335475353,18254641846,2097529610,9910021857,12007551467,4464606276,98197659526,1.02662E+11,42620739434
2022.4.12,40673.93,39266.86,39536.71,27198.43,1087667636,40086.66,direct,2539563670,15082605424,17622169095,1791823193,9246475583,11038299176,3309685332,1.01049E+11,1.04359E+11,39495661169
2022.4.13,41538.17,39591.74,40086.66,24390.05,990022174.3,41150.33,direct,2175936451,12897686618,15073623069,1550577355,7624171010,9174748365,2898034211,96561447184,99459481807,31384633680
2022.4.14,41503.56,39587.14,41150.33,21473.52,870654332.3,39951.63,direct,2056889695,10443239024,12500128718,1458661578,5942456984,7401118562,2742616276,96554120969,99296737245,29513541540
2022.4.15,40800.76,39779.2,39951.63,13944.94,561514975.8,40563.69,direct,2067362129,10420171055,12487533183,1279470862,4439911264,5719382126,2718552137,1.12179E+11,1.14897E+11,21774877605
2022.4.16,40698.01,40019.08,40563.69,7771.05,313875941.1,40392.55,direct,1471733258,6523780554,7995513812,972661086.4,2861144479,3833805565,2103791841,1.11532E+11,1.13636E+11,15750946828
2022.4.17,40602.63,39563.9,40392.55,9701.08,389893199.5,39688.16,direct,1810611960,7789260989,9599872552,1289086915,3351160675,4640247591,2435923527,91972719277,94408642804,19133213857
2022.4.18,41096.46,38569.14,39688.16,27721.5,1101204134,40811.03,direct,2744260171,14358032098,17102292270,1812124003,8504676656,10316800250,3427633115,75504171542,78931804657,34707083814
2022.4.19,41755.93,40588.12,40811.03,18644.77,768239204.7,41504.44,direct,2395445771,11946197647,14341643419,1534057228,5874907412,7408964225,3065979883,66154344451,69220324749,28552151899
2022.4.20,42208.1,40919.04,41504.44,25834.31,1072814871,41375.35,direct,2561483373,13502241392,16063724765,1745976466,6999910262,8745886728,3209804076,40166126434,43375930509,34325568787
2022.4.21,42996.5,39864.73,41375.35,31792.3,1324052658,40490.97,direct,2828220156,17616553300,20444773456,2010819632,9303405293,11314224924,3656104602,46937486720,50593591322,40908765951
2022.4.22,40794.73,39190.22,40490.97,28863.91,1154693915,39716.04,direct,2360964877,17675754665,20036719542,1623400681,8280844779,9904245460,3319627870,46410688496,49730316366,33725473887
2022.4.23,39988.54,39305.67,39716.04,11481.51,455659637.8,39445.97,direct,1674928744,10377613039,12052541388,1060064686,3877209477,4937274558,2226924998,1.09214E+11,1.11441E+11,19741444925
2022.4.24,39943.44,39044.29,39445.97,12668.56,501272140.4,39466.26,direct,1577655850,11778039896,13355695746,988041765.7,4724110927,5712153088,2094307476,1.25378E+11,1.27473E+11,20383305455
2022.4.25,40590.8,38234.7,39466.26,38636.23,1514243711,40437.52,direct,3078678640,19628186600,22706865239,2228421552,10873700484,13102122035,3741729824,1.23921E+11,1.27663E+11,43357402520
2022.4.26,40797.85,37726.59,40437.52,38188.24,1492483889,38117.39,direct,2408278808,18446996655,20855275463,1638948284,10173224546,11812172830,2994635188,1.13899E+11,1.16894E+11,38772783453
2022.4.27,39465.62,37900.6,38117.39,34510.32,1341340920,39252.04,direct,1974019633,17613041147,19587060388,1367248253,9213692190,10580940443,2671243414,92031057969,94702301384,32939840551
2022.4.28,40386.5,38892.1,39252.04,29981.12,1188927764,39749.75,direct,2235676592,16223370348,18459046940,1585608385,9437625733,11023234119,2880837691,97169648756,1.0005E+11,35897629552
2022.4.29,39922.6,38179.15,39749.75,24745.92,964020058.2,38594.22,direct,2255794337,16429318626,18685112577,1527806617,8299100379,9826906995,2901199303,1.12456E+11,1.15357E+11,36109382090
2022.4.30,38788.01,37607.77,38594.22,13696.14,525291276.3,37650.13,direct,2198283788,12740098052,14938381840,1497946190,5673688599,7171634789,2798216019,1.09858E+11,1.12657E+11,29815157149
2022.5.1,38668,37461.76,37650.13,17299.6,659030267.8,38480.53,direct,2220676754,12947162587,15167839341,1604135930,6022198712,7626334642,2784648171,89751015384,92535663555,30352565093
2022.5.2,39155.96,38057.31,38480.53,29810.45,1152557749,38513.01,direct,2399624722,17328261804,19727886526,1766095721,8624038088,10390133810,3020051597,1.08681E+11,1.11701E+11,32691395733
2022.5.3,38644.5,37519.23,38513.01,28729.95,1095654278,37725.38,direct,1801183555,13775531911,15576715466,1306039452,6598340990,7904380441,2373547739,1.13177E+11,1.15551E+11,26478846275
2022.5.4,40004.37,37665.8,37725.38,36519.07,1426469839,39680.21,direct,2375663299,18890925013,21266587916,1756566711,10083013567,11839580278,2994636482,1.13346E+11,1.1634E+11,38259754905
2022.5.5,39831.19,35616.74,39680.21,51315.2,1920976839,36546.86,direct,2670048173,21234769804,23904817977,1987802720,12262201371,14250004091,3136587480,1.18566E+11,1.21702E+11,44712638225
2022.5.6,36654.02,35318.86,36546.86,46629.65,1682230363,36009.89,direct,2220017281,19796425144,22016442425,1684651764,10847183184,12531834948,2704663587,1.09959E+11,1.12664E+11,38662796932
2022.5.7,36129.02,34837.06,36009.89,20043,713980597,35469.21,direct,1921693777,11614978766,13536672543,1403036032,5489087960,6892123992,2409923906,1.05591E+11,1.08001E+11,26184166396
2022.5.8,35503.12,33732.4,35469.21,41023.3,1413921300,34033.77,direct,2435470195,19423267212,21858737407,1754425188,10285189076,12039613924,2910545548,1.25712E+11,1.28623E+11,38200338977
2022.5.9,34229.57,30068.1,34033.77,108479.24,3472851116,30076.9,direct,3655876069,31388966866,35044842934,2725122938,19743086217,22468209156,4137507695,1.24968E+11,1.29106E+11,66707835924
2022.5.10,32625.41,29836.19,30076.9,103840.6,3244062170,31013.12,direct,4277879993,31443518529,35721398522,3248404747,18874632902,22123037649,4807667198,1.09079E+11,1.13886E+11,75909912893
2022.5.11,32136.04,28087.41,31013.12,131586.22,3967102739,29017.21,direct,6046758850,35664839244,41711598095,4337918814,21383044074,25720962888,6613437685,1.26965E+11,1.33578E+11,96890762353
2022.5.12,30085.67,25835.61,29017.21,160835.32,4501368166,28915.72,direct,5346108916,38560713394,43906822311,3942202132,23702093660,27644296081,5764766903,1.28693E+11,1.34458E+11,90421632637
2022.5.13,30964.26,28700.17,28915.72,64448.46,1942170683,29244.83,direct,1.44963E+11,20970281130,1.65933E+11,17299804630,11427612970,28727417600,1.45304E+11,1.04686E+11,2.4999E+11,61931080756
2022.5.14,30274.18,28588.99,29244.83,28759.56,845013800.6,30050.31,direct,5232883754,13814570449,19047454203,1475534529,7122700571,8598235100,5560922254,1.16911E+11,1.22472E+11,30752124773
2022.5.15,31406.35,29462.91,30050.31,26775.5,810199953.2,31296.11,direct,6697876728,14164227246,20862103973,1251734551,7006750243,8258484793,7015432723,1.10427E+11,1.17442E+11,26231987232
2022.5.16,31296.19,29104.45,31296.11,41520.45,1242326194,29838.5,direct,7564179402,17693635520,25257814923,1368839397,9484408320,10853247419,7933787708,43274120103,51207907811,31759888143
2022.5.17,30744.47,29434.76,29838.5,33082.29,1000070391,30415.91,direct,6564300256,14914658030,21478958286,1247906693,7773614026,9021520719,6927333912,16899023631,23826357847,27313943723
2022.5.18,30673.66,28610.2,30415.91,44949.69,1322816665,28667.29,direct,6043989252,16464214046,22508203299,1298568036,8270472457,9569040780,6381826671,18307495280,24689321664,27714528890
2022.5.19,30505,28653.17,28667.29,48991.36,1453211640,30282.48,direct,6650950773,17986795918,24637746388,1545184740,9156179159,10701363596,7049593579,19977594013,27027187592,31059701047
2022.5.20,30725.44,28698.31,30282.48,57051.25,1692088244,29166.15,direct,8476446760,17286766605,25763213365,1261772857,8560885097,9822658246,9002291736,19140495350,28142787087,28239158171
2022.5.21,29613.15,28924.28,29166.15,15780.21,462392582.2,29410.72,direct,5591421386,8881214234,14472635620,712678508.3,3811534904,4524213412,6127114416,10268911118,16396025534,15658969950
2022.5.22,30454.36,29219.51,29410.72,21390.13,639923811.6,30264.29,direct,5051255270,11864670917,16915925884,949356881.3,5414679759,6364036640,5402117355,14084983315,19487100973,20170485892
2022.5.23,30634.84,28861.27,30264.29,38286.66,1147137211,29075.68,direct,9975515155,16591345372,26566860528,1391012805,8369890395,9760903200,10401718975,21080681828,31482400804,31003269942
2022.5.24,29800.48,28629.55,29075.68,28263.22,826118559.9,29630.05,direct,5690794811,13836151853,19526946664,898856011.6,7221556973,8120412688,5995268168,19453643698,25448911866,25919698990
2022.5.25,30189.17,29321.43,29630.05,26906.19,800315804.1,29508.27,direct,7511041833,14438792512,21949834050,878007655.8,7390177434,8268185090,7835941164,23027905710,30863846579,24733958504
2022.5.26,29848.6,28060.72,29508.27,45080.31,1314694988,29188.71,direct,8518864827,19620223539,28139088367,1563053377,10441397309,12004450686,8923347376,25054074354,33977421730,35718113510
2022.5.27,29359.16,28251.91,29188.71,36570.36,1054644721,28597.33,direct,2885001601,19647676040,22532677640,1531156527,9897790143,11428946670,3338145169,27355131762,30693276931,34096841638
2022.5.28,29234.85,28504.59,28597.33,12661.88,365397751.8,29013.53,direct,1292579744,8888617836,10181197580,906256758.5,4285609116,5191865874,1586448795,13518231673,15104680468,16777398674
2022.5.29,29548.72,28820.15,29013.53,12840.42,374906552.3,29452.23,direct,1070845678,7992309106,9063154785,771081176.1,3815699562,4586780738,1361333317,14768965933,16130299545,16044387390
2022.5.30,32161.5,29287.63,29452.23,46295.9,1426112899,31716.41,direct,1678204693,21139950492,22818155186,1207674624,11485409635,12693084260,2107063523,28668423353,30775486559,34236405006
2022.5.31,32367.02,31203.31,31716.41,32446.48,1028808882,31782.16,direct,1939521887,18914195245,20853717133,1364484406,8781889447,10146374171,2399072852,26502484698,28901557549,32526574782
2022.6.1,31956.43,29324.1,31782.16,43767.18,1343136773,29789.58,direct,2027184196,23122435169,25149619365,1447053872,11048449693,12495503565,2488493418,29037401148,31525894268,34331727741
2022.6.2,30647.18,29574.16,29789.58,31049.7,932339972.8,30439.63,direct,1644120211,16028981944,17673101850,1137542671,7950971987,9088514658,2082463363,21919953188,24002416551,25745531309
2022.6.3,30676.7,29249.37,30439.63,24607.85,734000142.9,29680.3,direct,1550637479,13824211733,15374849212,1076194322,6868426556,7944620878,1965704899,20402128997,22367833896,21898934128
2022.6.4,29953.65,29466.57,29680.3,10446.72,310298122.4,29845.48,direct,1016719106,8064260933,9080980039,662737686.1,3800412100,4463149487,1344570510,14810089728,16154660238,13488056435
2022.6.5,30151.31,29516.97,29845.48,10423.68,311392830.2,29897.9,direct,1001848432,8002331693,9004180125,685017695,3739111500,4424129195,1373192907,13642519402,15015712310,13730164797
2022.6.6,31740.27,29876.22,29897.9,34484.33,1076503584,31353.78,direct,1742411388,18352599010,20095010398,1238954023,9370252107,10609206130,2232212301,22723683722,24955896023,28030553666
2022.6.7,31551.28,29210.15,31353.78,44308.05,1340573594,31111.75,direct,2402073816,22052840950,24454914767,1700651946,12168060852,13868713109,2912182069,28030895267,30943077336,36541324698
2022.6.8,31305.48,29839.64,31111.75,27741.65,844411303.8,30189.27,direct,1901017426,17250574547,19151591973,1374313384,8577386261,9951699644,2380047781,25126570780,27506618260,26712428832
2022.6.9,30677.87,29924.47,30189.27,20555.57,620735850.9,30082.94,direct,1400037165,12991483697,14391520861,1025904966,5796723825,6822628790,1780957880,19085745547,20866703427,20078484974
2022.6.10,30336.9,28839.92,30082.94,38461.6,1133049950,29067.38,direct,1935888961,16604490555,18540379516,1336903275,8393634719,9730537994,2376926574,22332308183,24709234757,25819251435
2022.6.11,29414.37,28105.18,29067.38,24313.37,696986226.3,28389.49,direct,2137352720,14952615779,17089968499,1454369158,6938764678,8393133836,2542021621,18382490877,20924512498,25294689806
2022.6.12,28519.32,26570.67,28389.49,38522.37,1060464718,26587.35,direct,2334479402,17701841678,20036321345,1677534166,8937631227,10615165393,2763936890,24810522717,27574459607,30549953104
2022.6.13,26871.6,21976.15,26587.35,169741.38,4089411013,22471.59,direct,3476743507,38965176169,42441919676,2482221269,20574254556,23056475825,3993311654,46639666395,50632978049,59768877120
2022.6.14,23214.28,20837.64,22471.59,93509.58,2063908671,22118.37,direct,2737037253,30121700465,32858737718,1845944970,15498939055,17344884025,3179393373,38079477705,41258871077,46247404895
2022.6.15,22743.84,20083.9,22118.37,118629.55,2516136880,22566.73,direct,3170631207,34001993691,37172625123,2155752101,17502374410,19658126511,3617852117,43169175771,46787028114,53250448299
2022.6.16,22961.17,20209.17,22566.73,62443.29,1326876815,20372.85,direct,1585889059,16663672565,18249561421,1092729591,9225492672,10318222264,1879140141,20673516391,22552656532,28297560443
2022.6.17,21330.5,20221.24,20372.85,63610.58,1312456706,20432.26,direct,1255431611,13679536396,14934968007,850721868.1,8239995165,9090717033,1534211205,19428734250,20962945454,23088331819
2022.6.18,20722.69,17600.75,20432.26,100138.03,1898530847,18954.25,direct,1746254863,21090703119,22836957982,1193283005,13054206884,14247489888,2046035660,26247311080,28293346740,33646199234
2022.6.19,20776.87,17936,18954.25,61181.89,1190970310,20553.48,direct,1653820148,18674317664,20328137811,1124024604,10827105672,11951130276,2050295955,24252990478,26303286639,29878400879
2022.6.20,21016.02,19616.32,20553.48,48976.59,995940744.8,20550.91,direct,1580062470,16992297162,18572359631,1065155720,8710554992,9775710712,1936035674,21452632554,23388668227,26714138390
2022.6.21,21694.7,20339.03,20550.91,45262.22,954292227.7,20699.21,direct,1414714830,14034232872,15448947702,1002177091,8253712701,9255889792,1704891053,18887836622,20592727675,26443898389
2022.6.22,20862.67,19756.23,20699.21,50640.15,1027725806,19956.16,direct,1260237491,15556103512,16816340803,890023382.9,8588111903,9478135087,1754496295,21113405545,22867901641,24691166864
2022.6.23,21195.95,19870.07,19956.16,40647.06,836636021.3,21098.41,direct,1415159183,13321043637,14736202820,966781470.3,7464777384,8431558854,1989205566,19872175052,21861380619,23436365321
2022.6.24,21528.86,20717.47,21098.41,40303.85,850728330.9,21219.46,direct,1668644437,13020834006,14689478443,1118057379,7005549124,8123606503,2326332051,17508114061,19834446112,26156710799
2022.6.25,21587.06,20902.05,21219.46,21604.15,459148971.1,21474.19,direct,1272144974,9668787547,10940932736,829578238.3,4857079108,5686657132,1713489184,12526572967,14240062151,18976012440
2022.6.26,21855.84,20968.82,21474.19,20812.53,445023789.8,21031.85,direct,1220194326,8893643346,10113837671,825232797.7,4663194401,5488426988,1625108335,12633417547,14258525882,18115674842
2022.6.27,21505.42,20553.32,21031.85,30683.89,643546203.1,20718.16,direct,1088200843,10492806400,11581007243,791204983.5,5718098003,6509302986,1574432647,17575957667,19150390314,20973464706
2022.6.28,21184.16,20179.52,20718.16,32936.56,680727935.7,20251.96,direct,1180837715,12132244063,13313081575,839834402.3,6217808199,7057642601,1664563273,17395112807,19059676080,22537255163
2022.6.29,20402.7,19844.86,20251.96,37366.3,751143299,20094.16,direct,1515952259,11785655458,13301607918,1084531448,7012445690,8096977138,2011967556,17361127377,19373094933,25056047701
2022.6.30,20138.96,18622.86,20094.16,56316.14,1084138608,19908.49,direct,1511694847,14421440197,15933135044,1078323851,8121727425,9200051275,1984038106,19795703029,21779741135,27222161479
2022.7.1,20817.65,18952.12,19908.49,62287.55,1220917104,19249.33,direct,1313698822,17523615053,18837313876,913757610.4,8809894759,9723652370,1811765034,22169744411,23981509637,25962258572
2022.7.2,19419.25,18965.44,19249.33,20447.36,393018265.8,19225.66,direct,884124082,9022208304,9906332386,583504356.4,3958971939,4542476296,1210280290,15271302988,16481583279,13877231733
2022.7.3,19617.18,18768.2,19225.66,22431.91,430213883.5,19294.21,direct,856835414.2,8488713818,9345549232,581241356.3,3992752693,4573994242,1142688011,13124030075,14266718279,13190466408
2022.7.4,20313.34,19036.44,19294.21,31698.75,623812499.2,20212.81,direct,1150703752,12130855166,13281558918,799317794.9,5803357283,6602675078,1538747661,17071175591,18609923252,19524966863
2022.7.5,20725.51,19284.32,20212.81,46669.86,931653558.4,20158.69,direct,1263004219,15929672206,17192676425,880433608,7419387712,8299821118,1726327720,21532078569,23258406288,23742282783
2022.7.6,20637.99,19749.93,20158.69,39337.75,794040793.3,20545.04,direct,1187226365,12726076886,13913303251,823324192.9,6430329818,7253654011,1739055661,18307714934,20046770596,21324443212
2022.7.7,21840.22,20242.62,20545.04,50417.79,1059807102,21611.8,direct,1262564382,13738551022,15001115403,849020427.5,7018215932,7867236359,1776018607,19792156678,21568175285,22720616091
2022.7.8,22377.17,21183.19,21611.8,56687.83,1233183200,21592.65,direct,1287054951,23847004928,25134059879,899749962.9,16897412469,17797162648,1866849992,30157350871,32024200863,34132563566
2022.7.9,21942.8,21328.96,21592.65,21058.31,455218724.8,21582.17,direct,803845403.2,15296796357,16100641761,517770286.7,10095919204,10613689275,1136455131,21366295855,22502750987,19829167090
2022.7.10,21591.09,20671.26,21582.17,23037.78,485593616,20846.53,direct,845044738,13670341359,14515386097,563562590.4,9088586138,9652148728,1236364542,17599290621,18835655163,19591631434
2022.7.11,20852.04,19872.03,20846.53,37062.98,756481179.5,19944.25,direct,902583615.4,11736897147,12639480563,580154498.8,6858070292,7438224791,1080031397,16442794789,17522826186,19145262204
2022.7.12,20036.49,19230.29,19944.25,44319.07,873486517.4,19309.71,direct,931959209.1,12882572085,13814531294,606705488.4,8130048302,8736753790,1041076642,17223479277,18264555919,20824644416
2022.7.13,20274.83,18919.1,19309.71,60187.72,1176644138,20230.81,direct,1291649619,18624849459,19916499078,852323620.7,12286241923,13138565544,1408328793,23264385163,24672713955,30422893816
2022.7.14,20869.51,19620.06,20230.81,50524.15,1021414563,20577.38,direct,1144844143,16478614685,17623458827,760804795.7,10604568833,11365373629,1266661409,20483133748,21749795362,27528411145
2022.7.15,21185.15,20373.45,20577.38,35888.21,747216252.4,20827.27,direct,1222050481,14569002770,15791053251,803551274.7,9312005295,10115556570,1327697849,19194174601,20521872450,26536549346
2022.7.16,21574.75,20481.02,20827.27,27875.55,586102523.5,21199.01,direct,1274693715,12970846610,14245540113,786793412.5,7883086966,8669880378,1376946928,16460087485,17837034413,23370388556
2022.7.17,21658.47,20752.85,21199.01,25674.37,544609266,20792.81,direct,1217813049,12061853564,13279666613,775150134.8,7382218339,8157368266,1310100897,14838969962,16149070859,22541634198
2022.7.18,22749.06,20760.73,20792.81,66744.81,1466428849,22447.39,direct,1969989681,21591048110,23561037791,1346304438,14556088836,15902393274,2113454317,27772750665,29886204982,42347909681
2022.7.19,23790.89,21588.2,22447.39,79216.86,1796378776,23399.91,direct,2217522657,26770566650,28988089307,1482987782,17584552199,19067539981,2353119286,33374196283,35727315569,47019532519
2022.7.20,24276.14,22923.14,23399.91,74279.35,1752951921,23222.77,direct,1745267104,23548990700,25294258037,1136282937,14891474466,16027757635,1864380639,27896566809,29760947448,39764460773
2022.7.21,23419.67,22348.64,23222.77,52462.17,1201004931,23153.54,direct,1471832103,17840902826,19312734698,936009638.8,11406545637,12342555276,1573027659,22514920680,24087948108,31755830053
2022.7.22,23749.68,22513.01,23153.54,42569.62,987692728.1,22686.32,direct,1416925160,17161816774,18578741934,870062795.4,10390582975,11260645544,1577915680,22226502777,23804418457,28984326918
2022.7.23,22997.6,21953.76,22686.32,25789.53,577941932.3,22452.14,direct,1173195264,13689164955,14862359994,696453034.1,7349605647,8046058681,1379731602,16414251687,17793983288,21849028595
2022.7.24,23012.74,22270.07,22452.14,22222.43,504031294.9,22585.4,direct,1389600387,22617131132,24006731519,803260140.3,7367383905,8170644045,1501505172,25200862497,26702367669,21809502298
2022.7.25,22660.92,21268.28,22585.4,42928.78,940453686.8,21305.59,direct,1480885940,21929194393,23410080545,851087372.9,12079885390,12930972763,1586775361,26755610416,28342385777,29763887072
2022.7.26,21341.58,20733.24,21305.59,38536.61,809969148.7,21258.08,direct,1268470059,17269419647,18537889493,749833917.5,9903434554,10653268472,1367933426,46745753054,48113686481,26094892253
2022.7.27,23101.9,21049.67,21258.08,52722.03,1159394789,22960.19,direct,1597070866,22049711931,23646782797,977930974.2,12705417429,13683348174,1721176892,76062972503,77784149395,34976950052
2022.7.28,24196.42,22599.92,22960.19,55708.07,1303025379,23855.65,direct,1973635894,24147291762,26120927656,1229852987,15463216347,16693069334,2163637319,72667841013,74831478333,44023579832
2022.7.29,24416.37,23444.29,23855.65,42343.73,1011106548,23769.15,direct,2030361981,20636815284,22667177503,1271884364,12683724248,13955608612,2192619945,51805105583,53997725290,40893023250
2022.7.30,24619.11,23521.46,23769.15,32275.85,778025187.5,23646.03,direct,1539525149,15740723537,17280248686,971463328.7,9211570147,10183033476,1661369122,54349526234,56010895356,30545613111
2022.7.31,24187.18,23243.11,23646.03,23010.79,545406548.9,23308.14,direct,1401375346,14436058501,15837433847,860397379.2,7402389296,8262786675,1508510746,50317839886,51826350632,26837373484
2022.8.1,23504.29,22866.94,23308.14,31489.52,730342406.9,23271.57,direct,1404716181,16241684360,17646400542,893036259.3,12439985764,13333022023,1517623090,68996458793,70514081883,33861216478
2022.8.2,23451.58,22668.87,23271.57,34258.27,787698099.6,22991.49,direct,1555412694,23498903677,25054316372,968275335.5,35541258937,36509534272,1646381054,58125785769,59772166822,59649213162
2022.8.3,23615.71,22695.67,22991.49,44757.6,1039306432,22825.25,direct,1325277839,19357035662,20682313273,866661503.9,26073690277,26940351781,1427445713,61287406800,62714852512,43909737559
2022.8.4,23228.89,22418.27,22825.25,36540.64,835033359.1,22622.99,direct,1271199608,16204207959,17475407567,810068868.5,8732356048,9542424917,1385359514,63291295751,64676655265,24939855426
2022.8.5,23473.92,22590.7,22622.99,50480.51,1166014614,23319.22,direct,1515993685,21769435366,23285429051,974479655.6,10538287817,11512767473,1641494463,44667198008,46308692471,29593532940
2022.8.6,23350.56,22922.93,23319.22,17293.89,400822462.1,22956.4,direct,1035549430,9812106442,10847655873,645581028.6,4382974545,5028555573,1139830025,14506840607,15646670861,17100890621
2022.8.7,23400.38,22854.01,22956.4,16799.46,388274452.9,23179.86,direct,960785957.7,10036966768,10997752726,587730449.9,4566301917,5154032135,1054778667,13837806195,14892585095,15576057406
2022.8.8,24244.59,23162.43,23179.86,40870.37,976262666.1,23817.72,direct,1335189229,16693618205,18028807434,848598687.8,10130781220,10979379670,1453665238,21862690089,23316355327,28665709488
2022.8.9,23923.56,22881.18,23817.72,38306.57,894336182,23156.66,direct,1298283932,16242607906,17540891839,834582004.5,7884085739,8718667743,1405324898,19431616223,20836941121,25397878033
2022.8.10,24216.73,22674.6,23156.66,52668.46,1241926276,23959.67,direct,1665157292,19460742638,21125900170,1104621531,34885291739,35989913271,1795189536,22557492608,24352682144,70955345554
2022.8.11,24895.61,23867,23959.67,54803.51,1338354341,23943.36,direct,1918800279,22185851053,24104651571,1037188764,44841898218,45879086982,2044461976,26173757730,28218219706,82583594631
2022.8.12,24458.75,23609.84,23943.36,34031.35,816924712.5,24412.17,direct,1269580778,16004161656,17273742434,804040940,41843228607,42647269547,1382515870,19257069150,20639585020,68930547424
2022.8.13,24892.27,24306.08,24412.17,28921.35,710217434.6,24449.86,direct,1277201273,14064974141,15342175414,787911163.9,50129014707,50916925870,1392680896,16785971921,18178653061,76237187928
2022.8.14,25012.36,24160.64,24449.86,36035.79,886604908.1,24313.71,direct,1177338889,13843377926,15020716815,725770565.1,25551809094,26277579659,1287677180,15831985082,17119662262,52796584246
2022.8.15,25203.38,23783.19,24313.71,54754.47,1331189946,24101.69,direct,4981890182,20006635963,24988526145,798064558.9,62292108451,63090173009,5101755599,22746402081,27848157680,94771495040
2022.8.16,24247.12,23673.2,24101.69,36536.46,874700819.8,23858.64,direct,6192077216,14795234391,20987311607,677416218.2,26210302640,26887718858,6302304133,22156241099,28458545232,48283271359
2022.8.17,24442.02,23185.14,23858.64,45577.22,1079499589,23338.03,direct,1334999962,17666035705,19001035667,849246406.8,11172811141,12022057548,1453686447,20290514102,21744200549,31227038892
2022.8.18,23595.74,23115.03,23338.03,24887.85,582346642,23201.51,direct,1163327424,14576325456,15739652880,658028233.8,7389840561,8047868795,1266322407,20012599107,21278921514,22187069682
2022.8.19,23202.7,20801.31,23201.51,81701.33,1770449474,20833.43,direct,1620801687,23994163416,25614965103,964047389.8,13834264816,14798312206,1738563692,33731439221,35470002913,37519769508
2022.8.20,21361.45,20772.5,20833.43,38001.61,803223608.2,21142.06,direct,1337351576,20823888699,22161240276,741857126.1,8992880931,9734738057,1439442144,23240517068,24679959212,24855309344
2022.8.21,21744.02,21074.63,21142.06,30413.31,650828689,21514.79,direct,1166321499,19658538454,20824859954,612639669.4,7771324378,8383964048,1261865454,25379021630,26640887084,21360695695
2022.8.22,21524.9,20908.27,21514.79,44291.12,940511413.5,21399.66,direct,1325788544,23574991934,24900780478,764706150.3,10891916558,11656622922,1428256108,25737692077,27165948185,27355778363
2022.8.23,21675.25,20896.83,21399.66,41086.01,879396196.5,21520.62,direct,1300626647,23026082705,24326709567,736155417.9,10124928759,10861084177,1405656311,26533653667,27939309978,27079024054
2022.8.24,21879.03,21154.75,21520.62,42427.08,912147556.2,21369.05,direct,1257909856,22087063543,23344973399,734882056.9,9054174399,9789056242,1356847062,23534233732,24891080794,25123137779
2022.8.25,21811.37,21314.81,21369.05,31215.69,674553131.9,21565.47,direct,1278352755,20975796512,22254149051,765650311.1,8228925301,8994575613,1378243581,22990764261,24369007626,22812572879
2022.8.26,21856.85,20121.8,21565.47,74178.49,1564850842,20247.99,direct,1681992228,26725497146,28407489374,1069873825,13343857705,14413731529,1807772337,31772415968,33580188102,38514331694
2022.8.27,20363.82,19828.05,20247.99,38543.24,774590756.9,20038.42,direct,1526908167,20153976358,21680884525,899951291.8,8491934128,9391885620,1634741117,30546441206,32181182323,24458796061
2022.8.28,20155.59,19527.69,20038.42,29985.28,597441164.2,19554.08,direct,1032656244,16954555130,17987211570,566718888.6,6967317373,7534036262,1118739366,23851782077,24970521443,18432265364
2022.8.29,20415.53,19548.16,19554.08,52176.52,1043661877,20292.37,direct,1220534513,20116306701,21336841214,745421137.1,10602065065,11347486202,1451536765,50117817015,51569353983,26956319575
2022.8.30,20574.12,19548.55,20292.37,70062.98,1405744451,19813.51,direct,1389081596,24596377783,25985459379,840356938.1,12510946857,13351303795,1494127279,33462556958,34956684038,30682498008
2022.8.31,20483.64,19804.19,19813.51,57684.46,1165077708,20050.28,direct,1345966274,23992032315,25337998589,793776750.5,12354992762,13148769512,1443531337,29810985880,31254517217,29913048823
2022.9.1,20204.51,19571.05,20050.28,44971.29,896421556.7,20129.93,direct,1237577830,22983972209,24221550039,673291405.1,10953828631,11627120036,1333776149,29255486122,30589262270,27277949578
2022.9.2,20439.1,19760.56,20129.93,41618.91,836881983.7,19957.44,direct,1226060380,22627092265,23853152645,713079730.4,10445329937,11158409667,1321347576,29352998813,30674346389,26507219945
2022.9.3,20052.13,19659.2,19957.44,17139.2,339922228.6,19834.79,direct,794296066.4,17340987043,18135282912,413419701.5,7109283217,7522702919,873426564.4,23865831231,24739257796,16121248021
2022.9.4,20022.47,19591.33,19834.79,19536.47,387149235.8,20003.46,direct,762092819.3,19723722614,20485815433,412433538.7,7296598293,7709031632,830712088.3,22849975362,23680687250,16268640588
2022.9.5,20051.73,19638.59,20003.46,26176.62,518213568.5,19793.29,direct,1104849770,20104280391,21209130161,661728479.6,9100379153,9762107633,1195371413,25041730041,26237101454,23881653825
2022.9.6,20177.38,18707.09,19793.29,73359.14,1428040857,18791.95,direct,1688230828,26520943733,28209174561,1073801151,14258246613,15332047951,1803734046,32568421189,34372155235,36419195798
2022.9.7,19458.77,18559.15,18791.95,50808.95,961396794.5,19287.52,direct,1424344391,25203246950,26627591534,885823717.3,12432379730,13318203447,1537477461,32386113816,33923591277,31721174635
2022.9.8,19452.91,19023.78,19287.52,44210.78,850349370.9,19321.77,direct,1511362181,23214528161,24725890536,976655189.6,10966211033,11942866222,1635778923,28158894136,29794672865,31275874343
