공시일,종목코드,종목명,시장구분,직접/신탁,취득/처분,취득(처분)예정기간_시작일,취득(처분)예정기간_종료일,신고내역_수량,신고내역_금액,체결내역(누계)_수량,체결내역(누계)_체결수량비율,체결내역(누계)_금액
2018/10/30,219550,디와이디,KOSDAQ,직접,취득,2018/10/31,2019/01/30,2493766,5000000830,2046746.0,82.07,5000001310.0
2018/10/30,094840,슈프리마에이치큐,KOSDAQ,신탁,취득,2018/10/30,2019/10/29,0,3000000000,455166.0,0.0,2739732120.0
2018/10/30,136510,스마트솔루션즈,KOSDAQ,직접,취득,2018/10/31,2019/01/30,160000,1000000000,125374.0,78.36,999241160.0
2018/10/30,290740,액트로,KOSDAQ,신탁,취득,2018/10/30,2019/10/29,0,2000000000,153257.0,0.0,1992183250.0
2018/10/30,024800,유성티엔에스,KOSDAQ,신탁,취득,2018/10/30,2019/04/30,0,2000000000,15131.0,0.0,39621675.0
2018/10/30,067920,이글루,KOSDAQ,신탁,취득,2018/10/30,2019/10/30,0,2000000000,433943.0,0.0,1954429405.0
2018/10/30,088390,이녹스,KOSDAQ,신탁,취득,2018/10/30,2019/04/30,0,2000000000,119032.0,0.0,975107730.0
2018/10/30,094280,효성 ITX,KOSPI,신탁,취득,2018/10/30,2019/10/29,0,1000000000,45198.0,0.0,454836810.0
2018/10/30,094280,효성 ITX,KOSPI,신탁,취득,2018/10/30,2020/10/29,0,1000000000,40000.0,0.0,517690200.0
2018/10/31,058730,다스코,KOSPI,신탁,취득,2018/10/31,2019/10/30,0,3000000000,302256.0,0.0,1952962150.0
2018/10/31,058730,다스코,KOSPI,신탁,취득,2018/10/31,2019/04/30,0,3000000000,150020.0,0.0,1046604630.0
2018/10/31,005880,대한해운,KOSPI,신탁,취득,2018/10/31,2019/04/30,0,5000000000,221612.0,0.0,4990018450.0
2018/10/31,095500,미래나노텍,KOSDAQ,신탁,취득,2018/10/31,2019/10/30,0,5000000000,870204.0,0.0,3957032335.0
2018/10/31,213090,미래테크놀로지,KOSDAQ,신탁,취득,2018/10/31,2019/10/31,0,2000000000,74923.0,0.0,701253840.0
2018/10/31,010960,삼호개발,KOSPI,신탁,취득,2018/10/31,2019/07/31,0,3000000000,600000.0,0.0,2911076305.0
2018/10/31,046390,삼화네트웍스,KOSDAQ,신탁,취득,2018/10/31,2019/04/30,0,3000000000,474116.0,0.0,667847990.0
2018/10/31,020710,시공테크,KOSDAQ,신탁,취득,2018/10/31,2020/10/31,0,1000000000,1100.0,0.0,5378770.0
2018/10/31,095500,미래나노텍,KOSDAQ,신탁,취득,2018/10/31,2019/04/30,0,5000000000,249968.0,0.0,1034066375.0
2018/10/31,048260,오스템임플란트,KOSDAQ,신탁,취득,2018/10/31,2019/04/30,0,5000000000,100000.0,0.0,4874440850.0
2018/10/31,020710,시공테크,KOSDAQ,신탁,취득,2018/10/31,2019/10/31,0,1000000000,167565.0,0.0,994323230.0
2018/10/31,005670,푸드웰,KOSDAQ,신탁,처분,2018/10/31,2021/10/29,0,2000000000,70000.0,0.0,590724960.0
2018/10/31,005670,푸드웰,KOSDAQ,신탁,취득,2018/10/31,2019/10/31,0,2000000000,46209.0,0.0,291056780.0
2018/10/31,005670,푸드웰,KOSDAQ,신탁,취득,2018/10/31,2022/10/31,0,2000000000,130545.0,0.0,769228250.0
2018/10/31,005670,푸드웰,KOSDAQ,신탁,취득,2018/10/31,2020/10/30,0,2000000000,283711.0,0.0,1523853270.0
2018/10/31,213090,미래테크놀로지,KOSDAQ,신탁,취득,2018/10/31,2019/04/30,0,2000000000,153616.0,0.0,1290385960.0
2018/10/31,003200,일신방직,KOSPI,신탁,취득,2018/11/05,2019/11/04,0,2000000000,21105.0,0.0,1894844100.0
2018/10/31,047400,유니온머티리얼,KOSPI,신탁,처분,2018/10/31,2019/10/30,0,2000000000,284795.0,0.0,903654535.0
2018/10/31,046070,코다코,KOSDAQ,신탁,취득,2018/11/05,2019/05/04,0,2000000000,876012.0,0.0,1985789895.0
2018/10/31,003200,일신방직,KOSPI,신탁,취득,2018/11/05,2020/11/04,0,2000000000,1431.0,0.0,101719900.0
2018/10/31,068330,일신바이오,KOSDAQ,직접,취득,2018/11/01,2019/01/31,1350000,2227500000,1350000.0,100.0,2629874900.0
2018/11/01,015890,태경산업,KOSPI,신탁,취득,2018/11/01,2019/05/01,0,2000000000,345674.0,0.0,1925268110.0
2018/11/01,047560,이스트소프트,KOSDAQ,신탁,취득,2018/11/02,2019/05/02,0,1000000000,100465.0,0.0,646399030.0
2018/11/01,096630,에스코넥,KOSDAQ,직접,취득,2018/11/02,2019/02/01,1000000,1385000000,1000000.0,100.0,1564875235.0
2018/11/01,040910,아이씨디,KOSDAQ,신탁,취득,2018/11/01,2019/04/30,0,3000000000,392873.0,0.0,2993172830.0
2018/11/01,091990,셀트리온헬스케어,KOSDAQ,직접,취득,2018/11/02,2019/02/01,1550000,98735000000,1550000.0,100.0,109656590800.0
2018/11/01,000390,삼화페인트,KOSPI,직접,취득,2018/11/02,2019/02/01,948800,5047616000,948800.0,100.0,6348958490.0
2018/11/01,002150,도화엔지니어링,KOSPI,신탁,취득,2018/11/01,2020/10/30,0,5000000000,215560.0,0.0,1359340090.0
2018/11/01,002150,도화엔지니어링,KOSPI,신탁,취득,2018/11/01,2022/10/30,0,5000000000,1200.0,0.0,8740000.0
2018/11/01,002150,도화엔지니어링,KOSPI,신탁,취득,2018/11/01,2019/10/31,0,5000000000,207415.0,0.0,1430383570.0
2018/11/01,001070,대한방직,KOSPI,신탁,취득,2018/11/01,2019/04/30,0,3000000000,213888.0,0.0,2963170300.0
2018/11/01,066620,국보디자인,KOSDAQ,직접,취득,2018/11/02,2019/02/01,252100,3000000000,216173.0,85.75,2998637000.0
2018/11/01,068270,셀트리온,KOSPI,직접,취득,2018/11/02,2019/02/01,450000,97875000000,450000.0,100.0,99043654500.0
2018/11/02,038950,파인디지털,KOSDAQ,직접,취득,2018/11/05,2019/02/01,600000,1812000000,600000.0,100.0,2062681990.0
2018/11/02,265560,영화테크,KOSDAQ,신탁,취득,2018/11/02,2019/05/02,0,2000000000,205778.0,0.0,1996350180.0
2018/11/02,267270,HD현대건설기계,KOSPI,직접,취득,2018/11/21,2019/02/01,592000,21430400000,592000.0,100.0,27999719800.0
2018/11/05,036800,나이스정보통신,KOSDAQ,신탁,취득,2018/11/05,2019/11/04,0,2500000000,127350.0,0.0,2482592500.0
2018/11/05,039340,한국경제TV,KOSDAQ,직접,처분,2018/11/06,2018/11/06,664877,2327069500,664877.0,100.0,2327069500.0
2018/11/05,002450,삼익악기,KOSPI,직접,취득,2018/11/06,2019/02/05,2000000,3310000000,2000000.0,100.0,3485158350.0
2018/11/05,123100,원익테라세미콘,KOSDAQ,직접,처분,2018/11/06,2018/11/06,96031,1421258800,96031.0,100.0,1387647950.0
2018/11/05,187870,디바이스이엔지,KOSDAQ,직접,취득,2018/11/06,2019/02/01,116414,1000000000,116414.0,100.0,1014603100.0
2018/11/06,214370,케어젠,KOSDAQ,직접,취득,2018/11/07,2019/02/06,80000,6320000000,80000.0,100.0,6185548800.0
2018/11/06,089590,제주항공,KOSPI,신탁,취득,2018/11/06,2019/05/05,0,5000000000,13502.0,0.0,439878550.0
2018/11/08,255440,야스,KOSDAQ,직접,취득,2018/11/09,2019/02/08,180180,3000000000,180180.0,100.0,3056051150.0
2018/11/09,108790,인터파크,KOSDAQ,신탁,취득,2018/11/12,2019/05/13,0,3000000000,550000.0,0.0,2976021140.0
2018/11/09,119610,인터로조,KOSDAQ,신탁,취득,2018/11/09,2019/05/09,0,2000000000,94923.0,0.0,1922781350.0
2018/11/12,179900,유티아이,KOSDAQ,신탁,취득,2018/11/12,2019/05/13,0,3500000000,577052.0,0.0,3490530265.0
2018/11/12,019990,에너토크,KOSDAQ,직접,취득,2018/11/13,2019/02/12,300000,1050000000,165098.0,55.03,670327620.0
2018/11/12,131370,알서포트,KOSDAQ,신탁,취득,2018/11/14,2019/05/13,0,1000000000,468900.0,0.0,997766065.0
2018/11/12,215200,메가스터디교육,KOSDAQ,신탁,취득,2018/11/12,2019/11/11,0,5000000000,156028.0,0.0,4859073600.0
2018/11/12,092780,동양피스톤,KOSPI,신탁,취득,2018/11/12,2019/05/11,0,1000000000,233939.0,0.0,996215135.0
2018/11/12,016250,SGC E&C,KOSDAQ,신탁,취득,2018/11/12,2019/05/12,0,3000000000,29000.0,0.0,2364642600.0
2018/11/12,016250,SGC E&C,KOSDAQ,신탁,취득,2018/11/12,2019/11/12,0,3000000000,6500.0,0.0,539064300.0
2018/11/12,023150,MH에탄올,KOSPI,직접,취득,2018/11/13,2019/01/31,80000,424000000,80000.0,100.0,432951930.0
2018/11/13,060250,NHN KCP,KOSDAQ,직접,취득,2018/11/15,2019/02/13,300000,3255000000,300000.0,100.0,3729121150.0
2018/11/13,098460,고영,KOSDAQ,신탁,취득,2018/11/13,2019/05/13,0,20000000000,115180.0,0.0,9790330300.0
2018/11/13,053260,금강철강,KOSDAQ,신탁,취득,2018/11/13,2019/11/13,0,1000000000,264888.0,0.0,983026120.0
2018/11/14,126700,하이비젼시스템,KOSDAQ,신탁,취득,2018/11/14,2019/05/13,0,2000000000,100000.0,0.0,984906320.0
2018/11/14,078340,컴투스,KOSDAQ,신탁,취득,2018/11/14,2019/05/14,0,30000000000,224220.0,0.0,29951071100.0
2018/11/14,053610,프로텍,KOSDAQ,직접,취득,2018/11/15,2019/02/13,78430,1000000000,78430.0,100.0,1079961450.0
2018/11/14,032960,동일기연,KOSDAQ,직접,취득,2018/11/15,2019/02/13,300000,3450000000,300000.0,100.0,3927672000.0
2018/11/15,225190,LK삼양,KOSDAQ,신탁,취득,2018/11/15,2022/05/16,0,500000000,12332.0,0.0,134907300.0
2018/11/15,225190,LK삼양,KOSDAQ,신탁,취득,2018/11/15,2019/11/14,0,500000000,0.0,0.0,0.0
2018/11/15,225190,LK삼양,KOSDAQ,신탁,취득,2018/11/15,2019/05/14,0,500000000,28580.0,0.0,362875950.0
2018/11/15,002360,SH에너지화학,KOSPI,신탁,취득,2018/11/15,2022/05/15,0,2000000000,0.0,0.0,0.0
2018/11/15,002360,SH에너지화학,KOSPI,신탁,취득,2018/11/15,2023/05/15,0,2000000000,406988.0,0.0,338790695.0
2018/11/15,293480,하나제약,KOSPI,신탁,취득,2018/11/15,2019/05/14,0,2000000000,90717.0,0.0,2001166300.0
2018/11/15,002360,SH에너지화학,KOSPI,신탁,취득,2018/11/15,2019/05/15,0,2000000000,139188.0,0.0,153759390.0
2018/11/15,002360,SH에너지화학,KOSPI,신탁,취득,2018/11/15,2020/05/15,0,2000000000,470000.0,0.0,401522323.0
2018/11/15,066900,디에이피,KOSDAQ,직접,취득,2018/11/16,2019/02/15,500000,1090000000,500000.0,100.0,1461354295.0
2018/11/15,081580,성우전자,KOSDAQ,신탁,취득,2018/11/15,2019/05/14,0,1000000000,303444.0,0.0,920288360.0
2018/11/15,187270,신화콘텍,KOSDAQ,신탁,취득,2018/11/15,2019/05/14,0,1000000000,310314.0,0.0,996941325.0
2018/11/15,069410,엔텔스,KOSDAQ,직접,취득,2018/11/16,2019/02/15,100000,880000000,68746.0,68.75,781587260.0
2018/11/15,002360,SH에너지화학,KOSPI,신탁,취득,2018/11/15,2021/05/15,0,2000000000,606169.0,0.0,482392322.0
2018/11/16,025770,한국정보통신,KOSDAQ,신탁,취득,2018/11/19,2019/05/20,0,3000000000,330723.0,0.0,2993968260.0
2018/11/16,059120,아진엑스텍,KOSDAQ,신탁,취득,2018/11/19,2019/05/18,0,2000000000,233010.0,0.0,1998544720.0
2018/11/16,140070,서플러스글로벌,KOSDAQ,신탁,취득,2018/11/16,2019/05/15,0,500000000,160000.0,0.0,481114340.0
2018/11/19,241770,메카로,KOSDAQ,직접,취득,2018/11/20,2019/02/19,180000,2826000000,180000.0,100.0,2910261750.0
2018/11/19,003650,미창석유,KOSPI,신탁,취득,2018/11/19,2019/11/18,0,3000000000,38580.0,0.0,2999778400.0
2018/11/19,097520,엠씨넥스,KOSPI,신탁,취득,2018/11/20,2019/05/20,0,3000000000,230000.0,0.0,2995446000.0
2018/11/19,142210,유니트론텍,KOSDAQ,신탁,취득,2018/11/19,2019/05/18,0,1000000000,163331.0,0.0,805118195.0
2018/11/19,089890,코세스,KOSDAQ,신탁,취득,2018/11/19,2019/11/18,0,3000000000,568936.0,0.0,3055105235.0
2018/11/21,033290,코웰패션,KOSDAQ,직접,취득,2018/11/22,2019/02/21,500000,2330000000,500000.0,100.0,2298779995.0
2018/11/21,167380,나무기술,KONEX,직접,처분,2018/11/22,2018/11/22,21647,304356820,21647.0,100.0,304356820.0
2018/11/22,011280,태림포장,KOSPI,신탁,취득,2018/11/26,2019/05/25,0,10000000000,1108450.0,0.0,4288583495.0
2018/11/22,024880,케이피에프,KOSDAQ,신탁,취득,2018/11/22,2019/05/22,0,1000000000,195102.0,0.0,893964845.0
2018/11/23,069640,한세엠케이,KOSPI,신탁,취득,2018/11/30,2019/11/30,0,5000000000,275499.0,0.0,1355805600.0
2018/11/23,069640,한세엠케이,KOSPI,신탁,취득,2018/11/30,2020/11/30,0,5000000000,179070.0,0.0,785212780.0
2018/11/26,006890,태경케미컬,KOSPI,신탁,취득,2018/11/26,2019/05/26,0,1000000000,164561.0,0.0,808177000.0
2018/11/26,284610,TS트릴리온,KONEX,신탁,취득,2018/11/26,2019/05/27,0,600000000,152336.0,0.0,597610325.0
2018/11/27,160980,싸이맥스,KOSDAQ,신탁,취득,2018/11/27,2019/11/26,0,3000000000,279839.0,0.0,2222533510.0
2018/11/27,160980,싸이맥스,KOSDAQ,신탁,취득,2018/11/27,2020/05/25,0,3000000000,98110.0,0.0,764077950.0
2018/11/28,089970,브이엠,KOSDAQ,신탁,취득,2018/11/28,2019/05/27,0,5000000000,866268.0,0.0,4999599450.0
2018/11/30,005385,현대차우,KOSPI,직접,취득,2018/12/03,2019/02/28,243566,15271588200,243566.0,100.0,17579872800.0
2018/11/30,005389,현대차3우B,KOSPI,직접,취득,2018/12/03,2019/02/28,24287,1432933000,24287.0,100.0,1644849700.0
2018/11/30,005387,현대차2우B,KOSPI,직접,취득,2018/12/03,2019/02/28,364854,24372247200,364854.0,100.0,29030842900.0
2018/11/30,005380,현대차,KOSPI,직접,취득,2018/12/03,2019/02/28,2136681,213668100000,2136681.0,100.0,260010161000.0
2018/11/30,105560,KB금융,KOSPI,신탁,취득,2018/12/05,2019/12/04,0,300000000000,6599339.0,0.0,299994327500.0
2018/12/03,005750,대림B&Co,KOSPI,직접,취득,2018/12/04,2019/02/28,166722,683560200,166722.0,100.0,791919540.0
2018/12/03,004450,삼화왕관,KOSPI,직접,취득,2018/12/04,2019/02/28,20000,868000000,11015.0,55.08,517928150.0
2018/12/03,002005,한국유리우,KOSPI,직접,취득,2018/12/04,2019/06/18,100508,4213797900,4547.0,4.52,189382550.0
2018/12/03,002000,한국유리,KOSPI,직접,취득,2018/12/04,2019/06/18,238695,12961138500,71607.0,30.0,3888173500.0
2018/12/04,258830,세종메디칼,KOSDAQ,직접,취득,2018/12/05,2019/03/04,80000,980000000,80000.0,100.0,931991950.0
2018/12/06,009290,광동제약,KOSPI,직접,취득,2018/12/07,2019/03/06,1000000,6960000000,1000000.0,100.0,7098827150.0
2018/12/10,006580,대양제지,KOSDAQ,직접,처분,2018/12/11,2018/12/11,1044000,3387780000,1044000.0,100.0,3387780000.0
2018/12/10,003610,방림,KOSPI,직접,취득,2018/12/11,2019/03/10,400000,1036000000,96294.0,24.07,286295740.0
2018/12/11,054950,제이브이엠,KOSDAQ,직접,취득,2018/12/12,2019/03/11,171821,5000000000,171821.0,100.0,5553855500.0
2018/12/11,014570,고려제약,KOSDAQ,직접,취득,2018/12/12,2019/03/11,20000,139600000,20000.0,100.0,152315320.0
2018/12/11,007980,TP,KOSPI,신탁,취득,2018/12/12,2019/06/11,0,2000000000,766612.0,0.0,1995839880.0
2018/12/12,032960,동일기연,KOSDAQ,직접,취득,2018/12/13,2019/03/12,800000,10160000000,716249.0,89.53,9673039300.0
2018/12/12,015230,대창단조,KOSPI,신탁,취득,2018/12/17,2019/06/16,0,2000000000,46273.0,0.0,1994747850.0
2018/12/13,140410,메지온,KOSDAQ,직접,처분,2018/12/14,2018/12/14,50000,4420000000,50000.0,100.0,4420000000.0
2018/12/13,024090,디씨엠,KOSPI,신탁,취득,2018/12/13,2019/12/13,0,1500000000,31485.0,0.0,362085650.0
2018/12/13,024090,디씨엠,KOSPI,신탁,취득,2018/12/13,2019/06/13,0,1500000000,15696.0,0.0,170026000.0
2018/12/13,024090,디씨엠,KOSPI,신탁,취득,2018/12/13,2020/06/16,0,1500000000,85928.0,0.0,877102220.0
2018/12/14,045520,크린앤사이언스,KOSDAQ,신탁,취득,2018/12/17,2019/06/17,0,1000000000,61619.0,0.0,775070200.0
2018/12/14,197140,디지캡,KOSDAQ,신탁,취득,2018/12/14,2019/06/14,0,1000000000,268000.0,0.0,996792785.0
2018/12/14,033180,KH 필룩스,KOSPI,직접,처분,2018/12/17,2019/01/16,824822,9559686980,824822.0,100.0,9084049700.0
2018/12/17,131180,딜리,KOSDAQ,신탁,취득,2018/12/17,2019/12/16,0,2000000000,175000.0,0.0,298846560.0
2018/12/17,036530,SNT홀딩스,KOSPI,신탁,취득,2018/12/17,2019/06/17,0,5000000000,387160.0,0.0,4944778900.0
2018/12/17,131180,딜리,KOSDAQ,신탁,취득,2018/12/17,2019/06/16,0,2000000000,403939.0,0.0,813547035.0
2018/12/17,131180,딜리,KOSDAQ,신탁,취득,2018/12/17,2020/06/16,0,2000000000,590765.0,0.0,808825284.0
2018/12/17,002810,삼영무역,KOSPI,직접,취득,2018/12/18,2019/03/15,300000,4170000000,300000.0,100.0,4338462400.0
2018/12/19,051390,YW,KOSDAQ,신탁,취득,2018/12/19,2020/06/19,0,2000000000,302000.0,0.0,1034370210.0
2018/12/19,051390,YW,KOSDAQ,신탁,취득,2018/12/19,2020/12/18,0,2000000000,95037.0,0.0,357316310.0
2018/12/19,031980,피에스케이홀딩스,KOSDAQ,신탁,취득,2018/12/19,2019/06/18,0,10000000000,831224.0,0.0,9966290050.0
2018/12/19,051390,YW,KOSDAQ,신탁,취득,2018/12/19,2019/06/19,0,2000000000,60533.0,0.0,233524805.0
2018/12/19,003800,에이스침대,KOSDAQ,직접,처분,2018/12/20,2018/12/24,30000,696000000,30000.0,100.0,714000000.0
2018/12/19,300720,한일시멘트,KOSPI,직접,처분,2018/12/20,2018/12/26,1735,196055000,1735.0,100.0,196055000.0
2018/12/19,051390,YW,KOSDAQ,신탁,취득,2018/12/19,2019/12/19,0,2000000000,104500.0,0.0,374682450.0
2018/12/21,293480,하나제약,KOSPI,신탁,취득,2018/12/21,2019/06/20,0,2000000000,87834.0,0.0,2001876350.0
2018/12/21,041830,인바디,KOSDAQ,신탁,취득,2018/12/21,2019/12/20,0,4000000000,180798.0,0.0,3998885300.0
2018/12/21,003460,유화증권,KOSPI,직접,취득,2018/12/24,2019/03/22,100000,1350000000,100000.0,100.0,1287793050.0
2018/12/21,043590,웰킵스하이텍,KOSDAQ,신탁,취득,2018/12/21,2019/06/20,0,1500000000,723596.0,0.0,1482606420.0
2018/12/21,003465,유화증권우,KOSPI,직접,취득,2018/12/24,2019/03/22,50000,662500000,50000.0,100.0,638262650.0
2018/12/27,025980,아난티,KOSDAQ,직접,처분,2018/12/28,2019/03/27,1428495,30498368250,1428495.0,100.0,35369929950.0
2018/12/27,012700,리드코프,KOSDAQ,신탁,취득,2018/12/27,2019/06/26,0,1000000000,192890.0,0.0,997695245.0
2019/01/04,042700,한미반도체,KOSPI,신탁,취득,2019/01/04,2019/07/04,0,10000000000,41900.0,0.0,305681600.0
2019/01/07,214370,케어젠,KOSDAQ,직접,취득,2019/01/08,2019/04/07,200000,12980000000,199343.0,99.67,14308706100.0
2019/01/07,215100,로보로보,KOSDAQ,신탁,취득,2019/01/07,2019/07/08,0,1000000000,461182.0,0.0,992570955.0
2019/01/08,166090,하나머티리얼즈,KOSDAQ,신탁,취득,2019/01/08,2019/07/08,0,3000000000,163510.0,0.0,2732634500.0
2019/01/08,166090,하나머티리얼즈,KOSDAQ,신탁,취득,2019/01/08,2020/01/08,0,3000000000,16490.0,0.0,207652950.0
2019/01/09,238490,힘스,KOSDAQ,직접,취득,2019/01/10,2019/04/09,102360,1000057200,72900.0,71.22,1005103850.0
2019/01/11,038290,마크로젠,KOSDAQ,신탁,취득,2019/01/11,2020/01/10,0,5000000000,207744.0,0.0,4907205650.0
2019/01/15,091970,나노캠텍,KOSDAQ,직접,취득,2019/01/16,2019/04/12,877193,5000000100,877193.0,100.0,5551485540.0
2019/01/16,095190,이엠코리아,KOSDAQ,직접,처분,2019/01/18,2019/02/17,529094,4714756634,529094.0,100.0,5126920860.0
2019/01/17,011320,유니크,KOSDAQ,직접,처분,2019/01/18,2019/01/18,350000,4256000000,350000.0,100.0,4256000000.0
2019/01/17,018290,브이티,KOSDAQ,직접,취득,2019/01/18,2019/04/17,300000,2424000000,300000.0,100.0,2488711680.0
2019/01/18,126870,뉴로스,KOSDAQ,직접,처분,2019/01/21,2019/02/20,628272,5043453480,628272.0,100.0,5347851264.0
2019/01/22,136540,윈스,KOSDAQ,신탁,취득,2019/01/22,2020/01/21,0,2000000000,106164.0,0.0,1315169900.0
2019/01/22,136540,윈스,KOSDAQ,신탁,취득,2019/01/22,2021/01/20,0,2000000000,63433.0,0.0,687371000.0
2019/01/24,058970,엠로,KOSDAQ,직접,취득,2019/01/25,2019/04/24,204603,399998865,204603.0,100.0,412430975.0
2019/01/28,010040,한국내화,KOSPI,직접,처분,2019/01/29,2019/01/29,620000,6100800000,620000.0,100.0,6100800000.0
2019/01/28,000060,메리츠화재,KOSPI,직접,취득,2019/01/29,2019/04/26,233184,5200003200,233184.0,100.0,5342664400.0
2019/01/30,035420,NAVER,KOSPI,직접,취득,2019/02/01,2019/04/30,735295,100000120000,735295.0,100.0,93595729500.0
2019/02/07,065680,우주일렉트로,KOSDAQ,직접,취득,2019/02/08,2019/05/07,242000,2023120000,242000.0,100.0,2162691080.0
2019/02/11,039840,디오,KOSDAQ,신탁,취득,2019/02/11,2019/08/12,0,2700000000,86692.0,0.0,2657065500.0
2019/02/11,079440,오렌지라이프,KOSPI,신탁,취득,2019/02/13,2019/08/12,0,50000000000,1485697.0,0.0,49999986500.0
2019/02/11,187790,나노,KOSDAQ,신탁,취득,2019/02/14,2019/08/14,0,2000000000,170943.0,0.0,420682865.0
2019/02/11,094850,참좋은여행,KOSDAQ,직접,취득,2019/02/12,2019/05/10,300000,2679000000,300000.0,100.0,2741064650.0
2019/02/11,026040,제이에스티나,KOSDAQ,직접,처분,2019/02/12,2019/02/15,800000,7032000000,800000.0,100.0,7032000000.0
2019/02/12,025620,제이준코스메틱,KOSPI,직접,처분,2019/02/13,2019/02/13,300000,2952000000,300000.0,100.0,2952000000.0
2019/02/12,038680,에스넷,KOSDAQ,직접,취득,2019/02/13,2019/05/12,350000,1463000000,260938.0,74.55,1478770760.0
2019/02/12,122900,아이마켓코리아,KOSPI,신탁,취득,2019/02/12,2020/02/11,0,15000000000,1484346.0,0.0,14991659940.0
2019/02/12,206640,바디텍메드,KOSDAQ,신탁,취득,2019/02/12,2019/08/12,0,3000000000,226000.0,0.0,2788217000.0
2019/02/12,005090,SGC에너지,KOSPI,신탁,취득,2019/02/12,2019/08/12,0,2000000000,51802.0,0.0,1987534850.0
2019/02/13,080160,모두투어,KOSDAQ,신탁,취득,2019/02/13,2020/02/13,0,5000000000,230745.0,0.0,4692358550.0
2019/02/13,042420,네오위즈홀딩스,KOSDAQ,신탁,취득,2019/02/13,2019/08/12,0,5000000000,350528.0,0.0,4984674200.0
2019/02/15,245030,스페이스솔루션,KONEX,직접,취득,2019/02/18,2019/02/26,42429,258816900,29694.0,69.99,181133400.0
2019/02/15,060480,국일신동,KOSDAQ,직접,처분,2019/02/18,2019/03/18,960000,7606080000,960000.0,100.0,7606080000.0
2019/02/19,008370,원풍,KOSDAQ,직접,취득,2019/02/20,2019/05/17,310000,1083450000,310000.0,100.0,1242822240.0
2019/02/19,001070,대한방직,KOSPI,신탁,취득,2019/02/19,2019/08/19,0,3000000000,130984.0,0.0,2334945500.0
2019/02/20,012450,한화에어로스페이스,KOSPI,직접,취득,2019/02/21,2019/05/20,480000,15792000000,480000.0,100.0,15511159900.0
2019/02/20,009830,한화솔루션,KOSPI,직접,취득,2019/02/21,2019/05/20,1631104,35558067200,1631104.0,100.0,37120579100.0
2019/02/20,119610,인터로조,KOSDAQ,신탁,취득,2019/02/20,2019/08/20,0,4000000000,167427.0,0.0,3980531750.0
2019/02/20,232140,와이씨,KOSDAQ,신탁,취득,2019/02/20,2020/02/19,0,5000000000,230000.0,0.0,703162090.0
2019/02/20,090430,아모레퍼시픽,KOSPI,직접,취득,2019/02/21,2019/05/20,537635,100000110000,476045.0,88.54,99927574000.0
2019/02/20,002790,아모레G,KOSPI,직접,취득,2019/02/21,2019/05/20,754148,50000012400,659177.0,87.41,49994642600.0
2019/02/20,093520,매커스,KOSDAQ,직접,취득,2019/02/21,2019/05/20,500000,2342500000,500000.0,100.0,2437000760.0
2019/02/21,214450,파마리서치,KOSDAQ,신탁,취득,2019/02/22,2019/08/21,0,5000000000,103668.0,0.0,4122907950.0
2019/02/21,214450,파마리서치,KOSDAQ,신탁,취득,2019/02/22,2020/02/21,0,5000000000,25569.0,0.0,869267800.0
2019/02/22,033290,코웰패션,KOSDAQ,직접,취득,2019/02/23,2019/05/22,1000000,4640000000,1000000.0,100.0,6306744290.0
