stock_code,thstrm_amount_당기순이익,thstrm_amount_매출액,thstrm_amount_영업이익,thstrm_amount_유동자산,frmtrm_amount_당기순이익,frmtrm_amount_매출액,frmtrm_amount_영업이익,frmtrm_amount_유동자산,사업연도,직전분기코드,종목명
067920,"-2,052,401,253",,"-2,118,923,933","36,504,865,683","-925,423,507",,"-1,063,035,581","32,179,712,211",2018,11014,이글루
088390,"1,114,889,046","1,808,168,828","1,354,610,548","17,339,198,777","199,865,345","851,230,824","393,284,456","30,439,097,929",2018,11014,이녹스
094280,"2,007,699,623","96,536,033,709","2,673,622,350","61,909,852,578","1,567,099,281","98,028,536,454","2,483,403,796","63,493,454,680",2018,11014,효성 ITX
058730,"3,094,254,317","61,527,281,053","3,971,765,653","127,661,415,183","5,014,859,755","58,941,772,994","6,597,018,260","143,932,964,757",2018,11014,다스코
005880,"2,266,818,265","216,218,904,701","20,082,205,412","286,671,164,707","38,213,799,931","174,661,301,016","20,578,888,441","241,236,436,666",2018,11014,대한해운
095500,"9,469,346,798","52,834,310,708","4,023,880,202","113,365,532,288","2,620,479,841","45,296,720,293","2,046,648,446","91,054,392,370",2018,11014,미래나노텍
213090,"970,163,935","5,102,178,619","1,193,852,852","16,225,543,387","1,156,193,287","6,077,133,166","1,256,094,137","14,841,021,501",2018,11014,미래테크놀로지
010960,"9,237,833,145","78,723,753,796","12,208,224,836","148,207,863,100","5,543,339,730","64,478,676,653","8,172,249,162","138,923,390,445",2018,11014,삼호개발
046390,"-730,816,758","329,573,129","-715,926,984","38,281,765,420","-742,923,948","656,696,799","-908,351,590","34,497,029,655",2018,11014,삼화네트웍스
020710,"-71,054,859","15,433,219,678","-688,347,730","54,190,637,759","8,087,697,076","44,469,056,215","8,748,651,326","65,450,265,661",2018,11014,시공테크
048260,"1,606,667,268","79,619,519,341","12,408,188,644","279,500,551,315","10,407,750,746","73,433,414,188","12,824,873,020","255,378,710,887",2018,11014,오스템임플란트
005670,"-10,421,432","14,569,939,975","-15,598,565","48,888,151,427","656,831,501","17,537,191,163","721,670,831","35,680,317,328",2018,11014,푸드웰
003200,"2,934,750,703","78,293,255,039","2,048,978,337","177,435,240,339","19,340,158","83,650,327,307","-647,349,570","168,607,460,731",2018,11014,일신방직
047400,"-25,769,324","27,659,246,081","414,392,737","60,485,728,069","1,557,410,916","27,825,020,381","1,397,315,067","53,493,351,618",2018,11014,유니온머티리얼
046070,"1,059,449,091","57,702,504,693","2,934,614,367","156,575,104,758","-328,873,199","64,985,581,807","351,294,295","147,219,139,928",2018,11014,코다코
068330,"612,952,561","3,163,500,746","634,017,989","24,602,546,371","135,889,641","2,425,675,858","46,361,963","22,021,945,824",2018,11014,일신바이오
015890,"1,501,943,645","40,581,944,999","1,627,655,060","84,574,405,114","1,994,367,008","38,254,071,496","1,981,290,598","45,349,976,720",2018,11014,태경산업
047560,"4,229,697","5,349,412,852","-337,134,965","15,860,645,491","-335,312,116","4,283,135,031","-393,919,518","16,412,096,376",2018,11014,이스트소프트
096630,"-947,675,018","29,631,161,059","665,802,029","44,597,424,623","1,170,284,410","28,254,624,406","-643,568,798","42,628,352,119",2018,11014,에스코넥
040910,"3,589,939,903","44,480,917,583","5,667,295,990","126,488,490,027","6,233,524,364","84,116,249,352","8,414,084,152","155,818,686,247",2018,11014,아이씨디
091990,"4,721,980,422","276,356,209,971","18,466,293,301","2,857,153,141,400","6,418,660,604","170,800,470,947","8,933,604,925","2,825,049,631,552",2018,11014,셀트리온헬스케어
000390,"754,460,896","118,243,802,341","1,581,046,202","246,645,317,898","2,049,681,645","113,391,425,325","4,408,158,537","223,371,981,164",2018,11014,삼화페인트
002150,"401,454,344","87,150,902,133","556,526,910","118,858,672,414","1,158,897,821","98,130,638,202","1,543,131,760","111,601,533,542",2018,11014,도화엔지니어링
001070,"-5,702,968,814","52,105,060,666","-1,015,133,591","267,609,764,952","-1,395,164,856","54,019,849,829","95,465,904","259,032,382,456",2018,11014,대한방직
066620,"3,753,838,394","65,629,858,700","4,556,201,488","132,661,780,955","3,688,770,742","71,347,985,251","4,327,616,164","127,549,209,567",2018,11014,국보디자인
068270,"58,375,338,632","199,295,892,316","75,432,808,276","1,472,603,113,097","104,831,149,187","200,700,962,214","128,562,072,408","1,421,211,524,496",2018,11014,셀트리온
038950,"-169,500,971","17,156,449,637","-348,619,767","58,445,939,502","-594,586,509","14,970,616,347","-661,583,545","57,237,448,237",2018,11014,파인디지털
265560,"1,316,559,963","11,491,496,822","830,868,898","37,652,708,236","793,893,648","11,886,089,364","685,267,310","38,973,799,657",2018,11014,영화테크
267270,"2,892,218,000","532,646,093,000","14,036,822,000","1,170,238,291,000","30,594,016,000","593,319,420,000","40,862,602,000","1,262,603,621,000",2018,11014,HD현대건설기계
036800,"8,421,945,771","59,313,164,855","10,444,029,715","168,764,291,481","7,886,891,706","63,161,453,555","12,275,093,361","163,569,894,609",2018,11014,나이스정보통신
039340,"3,698,221,913",,"4,080,781,896","37,162,858,155","1,365,244,207",,"1,262,713,409","17,950,982,231",2018,11014,한국경제TV
002450,"1,076,332,336","25,765,648,279","2,646,126,218","46,955,876,951","-891,828,850","21,939,806,810","1,613,998,742","40,790,697,119",2018,11014,삼익악기
123100,"4,012,727,250","34,923,198,649","3,893,124,369","114,864,771,646","10,574,357,782","68,781,634,750","12,352,997,695","135,967,391,521",2018,11014,원익테라세미콘
187870,"2,434,348,816","15,194,838,076","3,468,931,278","57,653,966,997","1,002,689,752","30,982,014,215","1,019,559,536","62,588,610,317",2018,11014,디바이스이엔지
214370,"4,892,551,768","12,181,381,635","6,695,233,646","202,386,993,474","5,158,683,333","11,742,522,068","5,714,666,748","157,753,400,037",2018,11014,케어젠
089590,"31,185,580,543","349,458,427,958","38,079,952,901","524,112,689,625","32,096,065,106","266,576,642,910","40,420,646,731","448,807,313,069",2018,11014,제주항공
255440,"6,103,855,657","38,410,188,270","8,120,268,617","172,802,557,780","3,925,348,938","20,536,865,387","3,769,713,248","91,286,530,962",2018,11014,야스
108790,"4,104,410,360","111,570,155,856","4,171,591,193","310,540,494,781","2,727,968,188","106,784,295,759","3,310,029,696","334,496,048,241",2018,11014,인터파크
119610,"3,002,672,970","18,248,613,081","3,574,499,365","88,147,806,826","5,623,912,045","22,403,332,259","7,378,292,301","73,471,319,033",2018,11014,인터로조
179900,"1,713,658,715","13,122,606,436","1,981,112,226","38,462,733,189","3,133,696,258","13,218,938,580","3,742,275,579","41,268,603,733",2018,11014,유티아이
019990,"200,560,613","5,365,991,999","227,147,357","23,546,941,469","-363,819,302","5,887,573,278","-559,405,272","24,602,939,968",2018,11014,에너토크
131370,"2,314,741,999","5,032,894,374","1,155,630,729","27,261,445,813","505,810,619","5,017,406,758","1,023,062,703","31,613,564,258",2018,11014,알서포트
215200,"17,024,999,625","93,896,658,569","22,219,043,774","82,839,968,591","10,772,568,638","68,178,931,313","14,065,523,596","57,159,526,579",2018,11014,메가스터디교육
092780,"597,467,526","69,031,331,202","1,994,685,555","115,575,796,666","1,458,821,192","59,223,730,663","2,134,901,769","95,502,926,640",2018,11014,동양피스톤
016250,"2,282,896,201","196,488,966,808","5,295,066,556","381,757,266,703","1,664,949,327","204,945,066,777","2,044,648,432","394,968,860,145",2018,11014,SGC E&C
023150,"907,360,804","10,802,056,138","1,457,990,114","18,427,652,120","2,440,348,186","12,242,147,217","2,868,315,100","18,235,352,380",2018,11014,MH에탄올
060250,"5,719,374,954","108,707,893,202","6,735,190,770","131,690,946,934","4,324,548,337","86,293,681,487","5,131,590,691","140,012,403,973",2018,11014,NHN KCP
098460,"9,733,617,225","58,569,033,909","12,227,387,638","218,941,503,258","9,104,196,358","45,241,056,046","9,997,623,467","159,374,621,855",2018,11014,고영
053260,"736,295,300","48,108,831,667","604,032,286","93,928,149,816","833,233,423","48,360,954,386","511,929,218","94,568,106,836",2018,11014,금강철강
126700,"6,754,131,916","44,196,229,890","5,740,625,336","101,267,720,060","10,500,107,282","58,267,628,934","11,647,168,777","112,090,724,281",2018,11014,하이비젼시스템
078340,"29,542,647,744","119,410,364,027","37,882,042,571","786,229,204,743","39,343,355,301","121,689,253,798","48,957,991,633","757,215,511,117",2018,11014,컴투스
053610,"6,564,105,908","46,233,513,589","12,519,498,284","99,312,047,064","8,091,631,376","42,585,838,633","10,128,446,833","84,935,696,558",2018,11014,프로텍
032960,"-219,574,735","6,618,006,519","359,913,102","49,620,139,755","1,192,694,138","9,165,631,700","732,539,057","49,810,580,467",2018,11014,동일기연
225190,"2,817,863,748","17,140,405,234","3,516,997,486","23,514,819,337","3,467,311,976","17,471,402,259","5,053,211,997","25,758,275,456",2018,11014,LK삼양
002360,"128,064,795","44,802,170,002","302,178,759","78,646,271,224","1,830,583,523","44,772,149,701","2,224,688,662","79,139,029,605",2018,11014,SH에너지화학
293480,"6,809,169,501","37,528,521,323","8,960,852,673","182,769,701,564","7,279,171,407","38,667,255,596","9,434,786,175","79,398,183,027",2018,11014,하나제약
066900,"2,863,352,315","78,878,756,058","3,975,297,885","72,986,655,248","1,408,324,654","82,066,491,819","2,185,062,628","66,445,854,037",2018,11014,디에이피
081580,"350,150,740","14,276,208,558","-1,558,393,635","62,951,187,706","506,029,058","17,441,104,501","-425,567,763","52,170,798,695",2018,11014,성우전자
187270,"-147,665,295","7,679,111,384","-213,080,509","37,703,003,485","1,768,572,190","13,644,812,883","2,607,964,327","38,249,634,651",2018,11014,신화콘텍
069410,"1,218,205,826","14,731,210,992","-640,090,782","20,114,732,894","316,664,801","13,393,973,720","326,128,199","27,638,018,105",2018,11014,엔텔스
025770,"7,559,111,000","112,493,424,000","9,694,614,000","227,702,622,000","9,470,729,000","97,476,977,000","12,453,251,000","176,650,290,000",2018,11014,한국정보통신
059120,"523,422,405","5,084,419,667","560,344,490","33,496,336,254","1,305,837,334","7,305,668,462","1,466,364,249","31,940,898,689",2018,11014,아진엑스텍
140070,"3,677,349,611","29,881,446,833","5,019,437,640","125,289,845,663","5,640,624,515","29,299,112,770","7,249,443,182","112,270,456,045",2018,11014,서플러스글로벌
241770,"5,210,251,678","20,562,114,177","6,212,255,345","109,907,726,124","12,781,130,767","30,373,473,128","16,443,779,127","114,981,290,071",2018,11014,메카로
003650,"3,437,058,879","76,681,494,817","3,019,980,853","217,513,366,126","3,892,853,003","76,913,580,459","3,209,309,664","228,558,836,915",2018,11014,미창석유
097520,"5,354,634,376","136,555,881,532","12,682,956,775","254,399,277,130","4,997,138,889","178,453,854,009","6,673,781,980","274,190,297,901",2018,11014,엠씨넥스
142210,"1,632,846,935","47,557,825,287","1,952,696,727","68,612,823,890","1,839,362,568","45,622,438,741","2,362,633,724","59,554,855,339",2018,11014,유니트론텍
089890,"5,818,775,179","32,260,939,585","6,361,351,690","33,874,709,646","1,964,369,828","10,850,539,027","2,280,569,368","14,347,531,982",2018,11014,코세스
033290,"9,080,806,425","37,230,681,750","8,612,818,060","91,634,177,101","8,700,299,842","24,341,096,023","6,644,630,279","76,688,000,599",2018,11014,코웰패션
011280,"2,801,931,716","137,349,530,296","6,907,853,999","134,523,362,013","379,017,521","137,143,119,770","1,637,627,463","140,466,184,232",2018,11014,태림포장
024880,"968,447,980","64,881,750,356","1,852,389,472","230,351,263,255","2,576,326,937","68,123,133,830","3,560,578,339","223,518,980,334",2018,11014,케이피에프
069640,"-1,535,461,949","54,662,913,158","-1,411,095,611","150,517,018,570","-1,341,254,866","54,188,357,384","-1,525,301,460","119,799,652,976",2018,11014,한세엠케이
006890,"663,756,506","11,843,238,007","810,402,712","16,763,320,341","359,756,279","12,916,480,483","424,051,024","17,535,883,284",2018,11014,태경케미컬
160980,"1,286,198,900","18,238,909,486","1,109,710,759","58,628,025,256","5,149,002,004","44,688,930,787","6,716,913,373","67,107,183,260",2018,11014,싸이맥스
089970,"1,700,817,257","9,494,982,509","2,278,532,190","56,838,635,682","-1,181,194,060","597,569,000","-1,536,790,951","23,148,341,940",2018,11014,브이엠
005380,"-235,859,000,000","10,085,005,000,000","-461,819,000,000","21,962,177,000,000","984,441,000,000","9,742,388,000,000","341,581,000,000","23,299,445,000,000",2018,11014,현대차
005750,"601,256,201","56,934,238,542","1,417,650,288","117,990,179,196","2,521,844,771","56,181,334,447","4,188,893,181","110,035,473,261",2018,11014,대림B&Co
004450,"2,398,390,230","28,295,390,060","2,900,285,735","62,984,718,370","1,990,160,562","27,749,944,736","2,898,827,550","60,642,220,703",2018,11014,삼화왕관
002000,"2,290,759,085","64,900,510,717","2,785,925,467","89,399,021,209","1,809,778,579","64,305,809,749","3,163,582,757","351,259,139,662",2018,11014,한국유리
258830,"1,057,033,950","3,727,040,352","1,074,561,430","24,386,520,995","1,407,717,282","4,168,695,995","2,242,292,817","10,409,449,516",2018,11014,세종메디칼
009290,"8,358,719,635","193,696,685,255","12,340,035,438","308,072,137,755","10,395,039,973","184,875,216,084","12,606,105,685","286,125,170,570",2018,11014,광동제약
006580,"9,034,674,583","41,269,512,862","10,958,381,701","38,708,356,194","236,351,210","45,833,502,929","555,828,251","25,045,202,827",2018,11014,대양제지
003610,"603,232,761","21,213,544,984","-39,648,430","143,723,032,422","2,267,164,379","22,989,970,334","-304,672,103","148,790,688,702",2018,11014,방림
054950,"2,996,713,297","21,122,352,745","3,285,984,826","64,027,887,751","5,796,877,523","25,156,874,143","6,463,563,138","62,661,127,544",2018,11014,제이브이엠
014570,"1,081,775,590","12,156,101,978","413,299,933","49,704,674,284","1,221,158,926","14,282,331,089","1,307,166,044","48,730,385,368",2018,11014,고려제약
007980,"19,991,288,150","225,330,527,981","16,932,283,610","275,224,645,793","8,730,337,448","265,678,583,243","14,270,118,756","192,904,947,930",2018,11014,TP
032960,"-219,574,735","6,618,006,519","359,913,102","49,620,139,755","1,192,694,138","9,165,631,700","732,539,057","49,810,580,467",2018,11014,동일기연
015230,"1,375,419,843","67,677,295,148","2,419,193,620","123,302,011,118","3,226,691,080","54,415,151,264","3,479,873,144","119,929,940,714",2018,11014,대창단조
140410,"-11,951,693,428",,"-1,389,522,034","60,905,412,686","-1,711,373,848",,"-785,020,725","64,915,159,846",2018,11014,메지온
024090,"2,584,237,491","31,676,143,114","2,896,111,014","86,636,794,070","2,607,632,536","35,095,496,495","3,838,083,151","92,989,771,952",2018,11014,디씨엠
045520,"345,022,872","17,673,585,934","651,267,242","44,798,069,419","1,198,152,341","19,193,416,386","1,448,591,278","40,800,019,120",2018,11014,크린앤사이언스
197140,"-127,790,206","3,951,914,116","-425,983,451","17,225,724,170","560,584,034","3,811,734,280","538,596,341","10,137,473,425",2018,11014,디지캡
033180,"1,806,881,607","20,911,545,191","2,654,530,017","112,164,808,523","4,065,692,599","18,768,580,776","2,498,787,629","80,237,183,391",2018,11014,KH 필룩스
131180,"-218,947,323","7,600,122,557","-655,549,752","38,406,402,183","1,082,618,550","9,644,925,711","732,450,448","38,658,143,108",2018,11014,딜리
036530,"301,464,161","440,753,520","5,517,264","92,184,919,108","-1,400,491,027","457,161,524","-2,138,104","98,229,088,112",2018,11014,SNT홀딩스
002810,"9,308,245,897","64,982,693,586","468,925,410","226,345,813,983","2,446,105,748","64,679,793,859","2,167,195,966","178,086,994,280",2018,11014,삼영무역
051390,"131,175,707","4,927,721,142","470,568,403","50,487,501,853","605,178,820","5,473,330,100","1,018,987,044","54,287,428,573",2018,11014,YW
031980,"11,430,668,386","64,635,868,076","13,775,346,571","210,795,112,121","12,437,763,292","62,813,823,961","14,978,076,589","185,460,306,294",2018,11014,피에스케이홀딩스
003800,"6,027,615,319","54,421,666,745","6,954,268,459","73,504,709,941","9,794,697,521","55,074,640,418","10,987,322,155","72,095,091,251",2018,11014,에이스침대
300720,"21,251,938,620","243,336,928,333","25,405,887,589","544,833,229,678",-,-,-,-,2018,11014,한일시멘트
293480,"6,809,169,501","37,528,521,323","8,960,852,673","182,769,701,564","7,279,171,407","38,667,255,596","9,434,786,175","79,398,183,027",2018,11014,하나제약
041830,"3,581,975,073","14,646,552,331","4,635,202,491","49,022,591,244","5,406,470,188","17,520,501,789","6,132,853,563","65,304,862,270",2018,11014,인바디
043590,"-3,173,946,350","12,633,795,151","-1,721,650,879","48,032,631,037","-215,537,545","14,304,771,718","-4,900,444","27,648,744,517",2018,11014,웰킵스하이텍
